record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.activity_type,
"854614850","626375991","159551583","331.55","58.39999999999998","2.734","100","138","89","19","0.0","58.39999999999998","2.734","0","0","0","0.0",
"854614851","626375704","159551465","334.31","58.60000000000002","2.725","100","137","89","19","0.0","58.60000000000002","2.725","0","0","0","0.0",
"854614852","626375401","159551380","337.17","58.39999999999998","2.725","100","137","89","19","0.0","58.39999999999998","2.725","0","0","0","0.0",
"854614853","626375105","159551277","339.99","58.60000000000002","2.734","100","137","90","19","0.0","58.60000000000002","2.734","0","0","0","0.0",
"854614854","626374825","159551220","342.62","58.799999999999955","2.743","100","138","90","19","0.0","58.799999999999955","2.743","0","0","0","0.0",
"854614855","626374556","159551176","345.14","59.0","2.743","100","138","90","19","0.0","59.0","2.743","0","0","0","0.0",
"854614856","626374292","159551108","347.63","59.0","2.743","100","138","90","19","0.0","59.0","2.743","0","0","0","0.0",
"854614857","626374020","159551040","350.2","59.200000000000045","2.734","100","138","90","19","0.0","59.200000000000045","2.734","0","0","0","0.0",
"854614858","626373745","159550979","352.79","59.0","2.706","100","138","90","19","0.0","59.0","2.706","0","0","0","0.0",
"854614859","626373471","159550905","355.38","59.200000000000045","2.697","100","139","90","19","0.0","59.200000000000045","2.697","0","0","0","0.0",
"854614860","626373200","159550860","357.92","59.0","2.697","100","139","90","19","0.0","59.0","2.697","0","0","0","0.0",
"854614861","626372554","159550630","364.08","59.0","2.697","100","139","90","19","0.0","59.0","2.697","0","0","0","0.0",
"854614862","626372104","159550515","368.33","58.799999999999955","2.697","100","140","90","19","0.0","58.799999999999955","2.697","0","0","0","0.0",
"854614863","626371691","159550394","372.24","58.799999999999955","2.697","100","140","89","19","0.0","58.799999999999955","2.697","0","0","0","0.0",
"854614864","626371328","159550295","375.67","58.60000000000002","2.743","100","140","89","19","0.0","58.60000000000002","2.743","0","0","0","0.0",
"854614865","626370973","159550175","379.05","58.799999999999955","2.799","100","141","90","19","0.0","58.799999999999955","2.799","0","0","0","0.0",
"854614866","626370668","159550091","381.94","58.60000000000002","2.846","100","141","90","19","0.0","58.60000000000002","2.846","0","0","0","0.0",
"854614867","626370410","159550018","384.38","58.799999999999955","2.874","100","142","91","19","0.0","58.799999999999955","2.874","0","0","0","0.0",
"854614868","626370153","159549954","386.8","58.799999999999955","2.874","100","142","91","19","0.0","58.799999999999955","2.874","0","0","0","0.0",
