record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852968331","626164496","159735573","8917.09","7.600000000000023","3.051","69.2","40.25","270.0","6.53","50.43","1045.0","300","148","89","4","1","0.5","7.600000000000023","3.051","233","89","270","5.75","40","73","12.375",
"852968333","626164581","159734951","8920.65","7.800000000000011","3.06","69.2","40.25","268.0","6.53","50.31","1045.0","300","148","90","4","1","0.0","7.800000000000011","3.06","235","91","268","5.5","40","73","12.5",
"852968334","626164354","159734466","8924.1","7.600000000000023","3.032","71.2","40.0","269.0","6.71","50.21","1046.0","300","149","89","4","1","0.5","7.600000000000023","3.032","242","91","266","5.5","40","73","12.5",
"852968335","626164173","159734078","8926.85","7.800000000000011","3.004","72.2","40.0","268.0","6.71","50.12","1045.0","300","148","89","4","1","0.5","7.800000000000011","3.004","246","87","266","5.875","40","74","12.5",
"852968336","626164250","159734102","8926.85","7.800000000000011","3.004","72.2","40.0","268.0","6.71","50.12","1028.0","300","148","89","4","1","0.5","7.800000000000011","3.004","255","90","266","5.75","40","74","12.25",
"852968337","626164256","159734020","8927.31","7.800000000000011","2.986","71.2","40.25","269.0","6.71","50.28","1020.0","300","148","89","4","1","0.5","7.800000000000011","2.986","254","90","268","5.75","40","74","12.25",
"852968338","626164146","159733651","8929.59","7.600000000000023","2.939","71.2","40.25","269.0","6.81","50.37","1000.0","300","148","89","4","1","0.5","7.600000000000023","2.939","254","89","268","5.5","40","73","12.25",
"852968339","626164123","159733457","8930.71","7.800000000000011","2.893","71.2","40.25","270.0","6.9","50.46","972.0","300","148","89","4","1","0.5","7.800000000000011","2.893","253","90","266","5.625","41","73","12.125",
"852968340","626164145","159733270","8931.8","7.800000000000011","2.874","71.2","40.0","268.0","7.03","50.46","939.0","300","149","89","4","1","0.5","7.800000000000011","2.874","261","89","264","5.75","41","74","12.25",
"852968341","626164170","159732843","8934.24","7.800000000000011","2.827","71.2","40.0","269.0","7.21","50.46","928.0","300","149","89","4","1","0.5","7.800000000000011","2.827","258","89","264","5.625","41","73","12.375",
"852968342","626164211","159732260","8937.58","7.800000000000011","2.799","71.2","40.0","269.0","7.31","50.46","921.0","300","149","89","4","1","0.5","7.800000000000011","2.799","265","89","266","5.625","41","73","12.25",
"852968343","626164341","159731452","8942.33","7.800000000000011","2.799","71.2","40.0","269.0","7.4","50.46","916.0","300","149","89","4","1","0.5","7.800000000000011","2.799","260","88","262","5.75","41","74","12.25",
"852968344","626164682","159730452","8948.85","8.0","2.799","71.2","40.0","269.0","7.4","50.46","909.0","300","149","89","4","1","0.5","8.0","2.799","260","89","262","5.75","41","74","12.5",
"852968345","626164897","159729341","8955.46","8.0","3.098","70.2","40.5","272.0","7.4","50.59","912.0","300","149","89","4","1","0.5","8.0","3.098","261","89","264","5.875","41","75","12.5",
"852968346","626165081","159728547","8960.02","8.199999999999989","3.098","70.2","40.5","274.0","7.31","50.68","920.0","300","148","89","4","1","0.0","8.199999999999989","3.098","261","88","264","5.75","41","74","12.5",
"852968347","626165040","159727443","8966.03","8.399999999999977","3.126","70.2","40.5","272.0","7.31","50.68","943.0","300","148","89","4","1","0.0","8.399999999999977","3.126","263","89","266","5.75","41","74","12.5",
"852968349","626165392","159726092","8974.56","8.600000000000023","3.126","70.2","40.5","272.0","7.31","50.68","951.0","300","147","89","4","1","0.5","8.600000000000023","3.126","265","90","270","5.75","41","73","12.125",
"852968350","626165650","159725617","8978.19","8.800000000000011","3.2","70.2","40.0","269.0","7.21","50.68","964.0","300","147","89","4","1","0.5","8.800000000000011","3.2","269","89","268","5.75","41","73","11.75",
"852968351","626165891","159725263","8981.21","8.800000000000011","3.2","70.2","39.5","264.0","7.12","50.59","989.0","300","146","89","4","1","0.5","8.800000000000011","3.2","268","89","266","5.625","41","73","11.875",
"852968352","626166114","159725004","8983.64","8.800000000000011","3.07","71.2","38.25","259.0","7.12","50.46","1004.0","300","147","89","4","1","0.5","8.800000000000011","3.07","268","89","266","5.625","41","73","11.875",
"852968353","626166256","159724479","8986.9","8.600000000000023","2.874","73.0","38.75","261.0","7.12","50.34","1008.0","300","146","89","4","1","0.5","8.600000000000023","2.874","263","89","266","5.75","41","74","11.875",
"852968354","626166348","159723919","8990.2","8.600000000000023","2.874","73.0","38.5","258.0","7.12","50.25","996.0","300","147","89","4","1","0.5","8.600000000000023","2.874","252","89","268","5.625","41","73","11.75",
"852968355","626166408","159723390","8993.26","8.399999999999977","2.883","73.0","38.25","256.0","7.21","50.15","995.0","300","146","89","4","1","0.5","8.399999999999977","2.883","251","87","264","5.625","41","73","12.125",
"852968356","626166491","159722833","8996.52","8.399999999999977","2.911","73.0","38.75","258.0","7.21","50.15","986.0","300","147","90","4","1","0.0","8.399999999999977","2.911","263","90","250","5.875","41","76","12.625",
"852968357","626166620","159722301","8999.78","8.399999999999977","2.967","73.0","38.75","259.0","7.31","50.06","983.0","300","146","90","4","1","0.0","8.399999999999977","2.967","263","89","250","6.0","41","77","12.625",
"852968358","626166765","159721795","9002.96","8.399999999999977","2.967","73.0","38.5","255.0","7.31","50.06","977.0","300","146","90","5","1","0.5","8.399999999999977","2.967","257","90","258","6.0","41","77","12.25",
"852968359","626166933","159721309","9006.14","8.399999999999977","3.023","74.0","38.75","256.0","7.4","49.96","979.0","300","146","91","5","1","0.0","8.399999999999977","3.023","257","92","258","5.875","41","76","12.125",
"852968361","626167321","159720349","9012.96","8.399999999999977","3.088","74.0","39.25","259.0","7.21","49.96","1000.0","300","147","90","5","1","0.5","8.399999999999977","3.088","252","90","258","5.875","41","75","12.375",
"852968362","626167568","159720013","9015.94","8.199999999999989","3.126","73.0","39.5","263.0","7.21","49.96","1000.0","300","147","90","5","1","0.0","8.199999999999989","3.126","255","89","256","5.75","41","75","12.625",
"852968363","626167858","159719797","9018.83","8.199999999999989","3.135","73.0","39.25","262.0","7.03","50.09","1040.0","300","147","90","5","1","0.0","8.199999999999989","3.135","255","89","256","5.75","41","75","12.625",
"852968364","626168122","159719563","9021.59","8.199999999999989","3.107","73.0","39.5","264.0","6.81","50.09","1041.0","300","147","89","5","1","0.5","8.199999999999989","3.107","254","89","268","5.875","41","76","11.875",
"852968365","626168371","159719326","9024.19","8.199999999999989","3.051","68.2","39.5","263.0","6.62","50.0","1031.0","300","147","90","5","1","0.0","8.199999999999989","3.051","254","88","268","5.875","41","74","11.625",
"852968366","626168549","159718937","9026.96","8.199999999999989","3.004","68.2","39.5","264.0","6.71","49.87","1015.0","300","147","89","5","1","0.5","8.199999999999989","3.004","245","92","268","5.75","41","74","11.875",
"852968367","626168712","159718535","9029.71","8.199999999999989","2.939","71.2","39.5","264.0","6.81","49.87","1000.0","300","147","89","5","1","0.5","8.199999999999989","2.939","242","88","270","5.875","41","74","12.0",
"852968368","626168869","159718088","9032.64","8.199999999999989","2.874","72.2","39.75","266.0","7.03","49.87","976.0","300","147","89","5","1","0.5","8.199999999999989","2.874","246","88","270","5.75","41","74","11.875",
"852968369","626169035","159717651","9035.57","8.199999999999989","2.874","72.2","39.5","265.0","7.12","49.87","969.0","300","147","89","5","1","0.5","8.199999999999989","2.874","245","88","264","5.625","41","73","12.375",
"852968370","626169174","159717201","9038.44","8.399999999999977","2.874","72.2","39.5","266.0","7.12","49.87","966.0","300","148","89","5","1","0.0","8.399999999999977","2.874","250","88","266","5.625","41","73","12.375",
"852968371","626169317","159716790","9041.13","8.399999999999977","2.874","71.2","39.5","267.0","7.12","49.96","964.0","300","148","89","5","1","0.0","8.399999999999977","2.874","254","88","270","5.875","41","74","11.875",
"852968372","626169448","159716333","9044.0","8.600000000000023","2.865","71.2","40.0","269.0","7.12","49.96","962.0","300","148","89","5","1","0.5","8.600000000000023","2.865","254","89","270","5.75","41","74","11.875",
"852968374","626169726","159715463","9049.6","8.600000000000023","2.865","70.2","40.25","271.0","7.12","50.18","955.0","300","148","89","5","1","0.5","8.600000000000023","2.865","254","89","266","5.75","41","74","12.25",
"852968375","626169864","159715030","9052.38","8.399999999999977","2.865","70.2","40.5","272.0","7.12","50.18","956.0","300","148","89","5","1","0.5","8.399999999999977","2.865","253","89","266","5.625","41","73","12.25",
"852968376","626169975","159714433","9055.93","8.399999999999977","2.865","70.2","40.25","271.0","7.12","50.4","954.0","300","148","89","5","1","0.5","8.399999999999977","2.865","249","89","268","5.625","41","73","12.375",
"852968377","626170078","159713948","9058.85","8.399999999999977","2.865","69.2","40.5","272.0","7.12","50.4","955.0","300","147","89","5","1","0.5","8.399999999999977","2.865","251","89","272","5.625","41","73","12.0",
"852968378","626170168","159713392","9062.12","8.600000000000023","2.883","69.2","40.25","270.0","7.03","50.4","955.0","300","147","89","5","1","0.5","8.600000000000023","2.883","245","88","272","5.5","41","72","12.125",
"852968379","626170257","159712898","9065.06","8.399999999999977","2.883","69.2","40.25","269.0","6.9","50.4","968.0","300","146","90","5","1","0.0","8.399999999999977","2.883","245","88","272","5.625","41","73","12.125",
"852968380","626170311","159712348","9068.23","8.600000000000023","2.893","70.2","40.0","270.0","6.9","50.4","968.0","300","147","89","5","1","0.0","8.600000000000023","2.893","241","90","266","5.375","41","72","12.875",
"852968381","626170366","159711877","9070.96","8.399999999999977","2.893","70.2","40.0","271.0","6.81","50.5","1006.0","300","146","88","5","1","0.5","8.399999999999977","2.893","242","89","266","5.75","41","74","13.0",
"852968382","626170448","159711386","9073.85","8.600000000000023","2.893","70.2","40.0","271.0","6.81","50.5","1019.0","300","146","88","5","1","0.5","8.600000000000023","2.893","244","87","270","5.75","41","74","12.625",
"852968383","626170578","159710897","9076.88","8.399999999999977","2.902","72.2","40.0","272.0","6.81","50.5","1012.0","300","145","88","5","1","0.0","8.399999999999977","2.902","245","87","270","6.0","41","75","12.5",
"852968385","626170657","159709205","9086.42","8.600000000000023","2.902","72.2","39.0","262.0","7.03","50.5","994.0","300","146","89","5","1","0.5","8.600000000000023","2.902","241","89","282","5.625","41","72","11.375",
"852968386","626170757","159708591","9090.03","8.600000000000023","2.911","74.0","39.0","261.0","7.12","50.5","990.0","300","146","89","5","1","0.5","8.600000000000023","2.911","253","89","270","5.625","41","72","11.625",
"852968387","626170879","159708068","9093.21","8.600000000000023","2.911","74.0","38.75","261.0","7.12","50.5","999.0","300","146","89","5","1","0.0","8.600000000000023","2.911","258","89","266","5.625","41","74","11.625",
"852968388","626171011","159707599","9096.15","8.800000000000011","2.93","74.0","38.75","261.0","6.9","50.4","1025.0","300","146","89","5","1","0.0","8.800000000000011","2.93","261","89","264","5.75","41","74","11.5",
"852968389","626171116","159707110","9099.1","8.600000000000023","2.939","74.0","38.25","258.0","7.12","50.28","1032.0","300","146","89","5","1","0.0","8.600000000000023","2.939","265","89","262","5.75","41","74","11.375",
"852968390","626171204","159706615","9102.04","8.800000000000011","2.939","74.0","38.5","259.0","7.03","50.18","1025.0","300","148","90","5","1","0.0","8.800000000000011","2.939","263","87","262","5.875","41","75","11.375",
"852968391","626171257","159706101","9104.99","8.600000000000023","2.939","73.0","38.75","259.0","7.03","50.18","1022.0","300","147","90","5","1","0.0","8.600000000000023","2.939","263","90","260","6.0","41","76","11.625",
"852968392","626171299","159705621","9107.76","8.800000000000011","2.93","73.0","39.25","263.0","7.03","50.18","1020.0","300","148","89","5","1","0.5","8.800000000000011","2.93","263","90","260","6.0","41","76","11.625",
"852968393","626171351","159705118","9110.66","8.600000000000023","2.921","74.0","39.5","267.0","7.03","50.28","1018.0","300","148","89","5","1","0.0","8.600000000000023","2.921","258","89","260","5.75","41","75","11.625",
"852968394","626171407","159704624","9113.52","8.600000000000023","2.93","74.0","39.25","265.0","7.12","50.37","1000.0","300","148","88","5","1","0.5","8.600000000000023","2.93","251","87","260","5.75","41","74","12.125",
"852968395","626171462","159704120","9116.43","8.600000000000023","2.902","73.0","39.5","267.0","7.21","50.46","991.0","300","148","89","5","1","0.0","8.600000000000023","2.902","248","87","264","5.875","41","75","12.25",
"852968396","626171514","159703668","9119.05","8.800000000000011","2.93","73.0","39.25","265.0","7.21","50.56","983.0","300","148","89","5","1","0.0","8.800000000000011","2.93","245","88","264","6.0","41","76","12.625",
"852968397","626171522","159703219","9121.6","8.800000000000011","2.902","73.0","39.25","265.0","7.21","50.56","982.0","300","148","89","5","1","0.0","8.800000000000011","2.902","239","89","270","5.875","41","74","12.125",
"852968399","626171425","159702189","9127.55","8.600000000000023","2.893","73.0","39.75","268.0","7.31","50.56","977.0","300","148","89","5","1","0.0","8.600000000000023","2.893","247","90","270","5.625","41","73","11.5",
"852968400","626171293","159701434","9131.99","8.600000000000023","2.883","72.2","39.25","262.0","7.31","50.56","960.0","300","148","90","5","1","0.5","8.600000000000023","2.883","245","89","270","5.5","41","72","11.5",
"852968401","626171262","159700818","9135.49","8.600000000000023","2.911","72.2","39.25","261.0","7.4","50.56","952.0","300","149","91","5","1","0.0","8.600000000000023","2.911","249","91","266","5.625","41","73","11.625",
"852968402","626171213","159700209","9138.98","8.399999999999977","3.014","73.0","39.75","264.0","7.4","50.56","958.0","300","149","91","5","1","0.0","8.399999999999977","3.014","264","92","250","5.5","41","73","12.25",
"852968403","626171231","159699703","9141.87","8.399999999999977","3.07","73.0","40.25","267.0","7.31","50.56","983.0","300","149","90","5","1","0.5","8.399999999999977","3.07","265","91","246","5.875","41","76","12.625",
"852968404","626171240","159699174","9144.88","8.199999999999989","3.107","73.0","40.5","270.0","7.03","50.78","1099.0","300","149","90","5","1","0.5","8.199999999999989","3.107","262","90","246","6.0","41","77","12.625",
"852968405","626171287","159698655","9147.87","8.199999999999989","3.107","74.0","39.0","261.0","6.9","50.87","1086.0","300","149","90","5","1","0.0","8.199999999999989","3.107","260","89","258","6.0","41","77","11.375",
"852968406","626171322","159698115","9150.96","8.199999999999989","3.107","73.0","39.5","263.0","6.81","50.87","1079.0","300","149","90","5","1","0.0","8.199999999999989","3.107","255","88","258","5.875","41","75","11.75",
"852968407","626171364","159697577","9154.04","8.0","3.116","73.0","39.5","262.0","6.71","50.87","1057.0","300","150","90","5","1","0.5","8.0","3.116","259","91","258","6.0","41","76","11.875",
"852968409","626171389","159696539","9159.96","8.0","3.116","72.2","39.75","265.0","6.62","51.0","1052.0","300","150","90","5","1","0.0","8.0","3.116","258","90","252","5.75","41","75","12.625",
"852968410","626171372","159696036","9162.82","8.199999999999989","3.098","71.2","39.25","261.0","6.62","51.0","1050.0","300","150","90","5","1","0.5","8.199999999999989","3.098","256","89","252","5.75","41","75","12.875",
"852968411","626171367","159695582","9165.41","8.399999999999977","3.098","71.2","39.75","264.0","6.71","50.87","1042.0","300","150","90","5","1","0.0","8.399999999999977","3.098","256","91","252","6.0","41","76","12.625",
"852968412","626171369","159695143","9167.91","8.600000000000023","3.088","71.2","40.25","266.0","6.71","50.78","1017.0","300","149","90","5","1","0.5","8.600000000000023","3.088","262","90","252","6.0","41","77","12.5",
"852968414","626171369","159694215","9173.19","9.0","3.06","71.2","39.75","264.0","6.81","50.78","1009.0","300","149","90","5","1","0.0","9.0","3.06","260","89","252","5.75","41","74","11.625",
"852968415","626171381","159693783","9175.65","9.399999999999977","3.042","72.2","39.75","264.0","6.9","50.68","1000.0","300","150","90","5","1","0.0","9.399999999999977","3.042","260","89","264","5.75","42","74","11.625",
"852968416","626171373","159693332","9178.21","9.600000000000023","3.032","72.2","40.0","267.0","7.03","50.68","986.0","300","149","90","5","1","0.0","9.600000000000023","3.032","275","90","264","5.75","42","74","11.625",
"852968418","626171484","159692465","9183.25","9.800000000000011","3.004","71.2","40.0","267.0","7.03","50.68","960.0","300","149","90","5","1","0.0","9.800000000000011","3.004","299","89","260","5.875","42","75","12.25",
"852968419","626171576","159692090","9185.55","9.800000000000011","2.986","71.2","39.75","265.0","7.12","50.68","954.0","300","149","90","5","1","0.0","9.800000000000011","2.986","290","88","262","5.75","42","74","11.875",
"852968420","626171646","159691681","9187.97","9.800000000000011","2.967","71.2","40.0","265.0","7.31","50.68","923.0","300","149","90","5","1","0.5","9.800000000000011","2.967","288","91","264","5.75","42","74","11.75",
"852968422","626171723","159690670","9193.78","9.600000000000023","2.921","72.2","40.0","265.0","7.59","50.68","916.0","300","149","90","5","1","0.5","9.600000000000023","2.921","301","90","264","5.375","42","72","11.25",
"852968423","626171712","159690147","9196.71","9.600000000000023","2.921","71.2","40.0","262.0","7.59","50.68","902.0","300","150","91","5","1","0.0","9.600000000000023","2.921","298","88","258","5.5","42","73","11.625",
"852968424","626171672","159689586","9199.86","9.600000000000023","2.911","70.2","39.75","260.0","7.68","50.68","893.0","300","150","92","5","1","0.0","9.600000000000023","2.911","295","93","256","5.75","42","75","12.0",
"852968426","626171641","159688746","9204.58","9.399999999999977","2.921","70.2","40.0","259.0","7.59","50.68","899.0","300","150","93","5","1","0.0","9.399999999999977","2.921","271","93","258","5.0","42","70","11.75",
"852968427","626171597","159688347","9206.82","9.399999999999977","2.902","70.2","40.0","259.0","7.59","50.68","922.0","300","150","93","5","1","0.0","9.399999999999977","2.902","272","92","256","5.125","42","71","11.625",
"852968428","626171538","159687918","9209.24","9.600000000000023","2.874","71.2","39.5","258.0","7.59","50.68","922.0","300","150","92","5","1","0.0","9.600000000000023","2.874","275","92","248","5.5","41","73","12.5",
"852968430","626171551","159686951","9214.69","9.600000000000023","2.827","71.2","40.0","261.0","7.68","50.78","906.0","300","150","92","5","1","0.5","9.600000000000023","2.827","270","90","250","5.625","41","74","12.5",
"852968431","626171553","159686541","9216.98","9.399999999999977","2.827","71.2","40.0","261.0","7.68","50.78","908.0","300","151","92","5","1","0.0","9.399999999999977","2.827","270","91","250","5.625","42","74","12.25",
"852968432","626171476","159686223","9218.81","9.399999999999977","2.827","72.2","39.75","260.0","7.68","50.78","910.0","300","150","92","5","1","0.0","9.399999999999977","2.827","267","92","248","5.5","42","74","12.5",
"852968433","626171503","159685752","9221.5","9.199999999999989","2.809","72.2","40.0","260.0","7.68","50.78","910.0","300","151","92","5","1","0.0","9.199999999999989","2.809","258","91","246","5.625","42","74","12.625",
"852968434","626171487","159685288","9224.13","9.199999999999989","2.762","72.2","40.0","260.0","7.81","50.78","900.0","300","150","92","4","1","0.0","9.199999999999989","2.762","251","91","250","5.625","42","74","12.625",
"852968435","626171477","159684802","9226.88","9.199999999999989","2.762","71.2","40.0","260.0","7.81","50.78","894.0","300","151","92","4","1","0.0","9.199999999999989","2.762","251","91","250","5.625","42","74","12.625",
"852968436","626171477","159684292","9229.78","9.0","2.762","71.2","40.0","260.0","7.81","50.78","889.0","300","150","92","4","1","0.0","9.0","2.762","245","93","256","5.375","42","73","11.875",
"852968437","626171360","159684050","9231.36","9.0","2.762","71.2","39.75","259.0","7.81","50.78","892.0","300","150","92","4","1","0.0","9.0","2.762","245","93","256","5.375","42","72","11.875",
"852968438","626171444","159683637","9233.82","8.800000000000011","2.762","70.2","39.25","257.0","7.68","50.68","895.0","300","150","92","4","1","0.0","8.800000000000011","2.762","250","93","252","5.375","41","72","11.875",
"852968439","626171551","159683150","9236.73","8.800000000000011","2.762","71.2","39.5","258.0","7.81","50.59","897.0","300","150","92","5","1","0.0","8.800000000000011","2.762","247","91","252","5.75","41","75","12.375",
"852968440","626171623","159682641","9239.69","8.600000000000023","2.762","70.2","39.5","257.0","7.68","50.59","899.0","300","149","92","4","1","0.0","8.600000000000023","2.762","242","91","252","5.75","41","75","12.375",
"852968442","626171607","159681488","9246.25","8.399999999999977","2.771","70.2","39.5","258.0","7.59","50.59","907.0","300","149","92","5","1","0.0","8.399999999999977","2.771","245","90","256","5.625","41","74","12.125",
"852968443","626171688","159680953","9249.38","8.399999999999977","2.781","70.2","39.5","259.0","7.5","50.59","914.0","300","149","91","5","1","0.5","8.399999999999977","2.781","246","92","258","5.625","41","74","12.0",
"852968444","626171722","159680404","9252.52","8.199999999999989","2.79","70.2","40.0","260.0","7.59","50.59","916.0","300","149","92","5","1","0.0","8.199999999999989","2.79","239","92","264","5.625","41","74","11.875",
"852968445","626171728","159679862","9255.6","8.399999999999977","2.799","72.2","39.25","257.0","7.59","50.59","922.0","300","148","91","5","1","0.5","8.399999999999977","2.799","240","93","262","5.25","41","71","11.875",
"852968446","626171738","159679374","9258.36","8.199999999999989","2.799","73.0","39.0","256.0","7.59","50.59","937.0","300","149","91","5","1","0.5","8.199999999999989","2.799","243","91","258","5.375","41","72","11.875",
"852968447","626171738","159678910","9261.0","8.399999999999977","2.809","72.2","39.0","257.0","7.4","50.87","954.0","300","149","91","5","1","0.0","8.399999999999977","2.809","252","92","258","5.625","41","74","12.25",
"852968448","626171719","159678350","9264.18","8.199999999999989","2.818","72.2","39.5","260.0","7.4","51.0","955.0","300","149","91","5","1","0.0","8.199999999999989","2.818","250","92","252","5.625","41","74","12.25",
"852968449","626171652","159677861","9267.04","8.399999999999977","2.818","71.2","38.75","255.0","7.31","51.0","960.0","300","150","91","5","1","0.0","8.399999999999977","2.818","242","91","252","5.75","41","75","12.125",
"852968450","626171561","159677348","9270.08","8.199999999999989","2.827","73.0","38.75","256.0","7.31","50.9","962.0","300","149","91","5","1","0.0","8.199999999999989","2.827","238","92","252","5.75","41","75","12.125",
"852968451","626171528","159676952","9272.34","8.199999999999989","2.827","73.0","38.75","255.0","7.31","50.78","963.0","300","149","91","5","1","0.0","8.199999999999989","2.827","235","92","252","5.75","40","75","12.125",
"852968452","626171425","159676562","9274.7","8.0","2.837","73.0","39.25","258.0","7.21","50.78","966.0","300","149","91","5","1","0.0","8.0","2.837","237","89","252","5.75","40","75","12.25",
"852968453","626171371","159675965","9278.12","8.0","2.837","72.2","39.5","258.0","7.21","50.78","969.0","300","150","91","5","1","0.5","8.0","2.837","240","89","254","6.25","40","78","11.75",
"852968454","626171240","159675368","9281.68","7.800000000000011","2.837","72.2","39.5","259.0","7.31","50.78","966.0","300","149","91","5","1","0.5","7.800000000000011","2.837","243","92","248","5.625","40","74","11.875",
"852968455","626171039","159674882","9284.87","7.800000000000011","2.846","72.2","39.0","255.0","7.31","50.68","961.0","300","149","91","5","1","0.5","7.800000000000011","2.846","245","93","246","5.625","40","75","12.125",
"852968456","626170947","159674297","9288.28","7.600000000000023","2.855","71.2","39.5","258.0","7.31","50.68","964.0","300","149","92","5","1","0.0","7.600000000000023","2.855","241","91","244","5.625","40","75","12.625",
"852968457","626170966","159673707","9291.64","7.600000000000023","2.874","71.2","40.0","261.0","7.21","50.68","969.0","300","148","92","5","1","0.0","7.600000000000023","2.874","242","91","244","5.625","40","75","12.625",
"852968458","626170853","159673156","9294.87","7.399999999999977","2.883","71.2","40.25","263.0","7.12","50.81","972.0","300","149","91","5","1","0.5","7.399999999999977","2.883","236","92","244","6.0","40","77","12.875",
"852968459","626170811","159672539","9298.38","7.399999999999977","2.902","70.2","40.25","264.0","7.03","50.81","991.0","300","149","91","5","1","0.5","7.399999999999977","2.902","241","92","248","5.875","40","76","12.5",
"852968460","626170842","159672008","9301.42","7.399999999999977","2.911","70.2","40.5","264.0","7.03","50.81","991.0","300","149","92","5","1","0.0","7.399999999999977","2.911","238","91","250","5.75","40","75","12.125",
"852968461","626170836","159671347","9305.18","7.199999999999989","2.921","70.2","40.0","260.0","7.03","50.81","993.0","300","148","92","5","1","0.0","7.199999999999989","2.921","238","91","250","5.75","40","75","12.125",
"852968462","626170786","159670865","9307.94","7.0","2.93","70.2","40.25","261.0","6.81","50.62","996.0","300","148","92","5","1","0.0","7.0","2.93","237","92","246","5.625","39","74","12.375",
"852968463","626170779","159670266","9311.34","7.0","2.93","70.2","40.0","261.0","6.81","50.62","1000.0","300","148","92","5","1","0.0","7.0","2.93","234","92","252","5.75","39","76","12.125",
"852968464","626170812","159669697","9314.59","7.0","2.939","70.2","39.75","258.0","6.81","50.71","1001.0","300","148","92","5","1","0.0","7.0","2.939","226","91","250","5.625","39","74","12.625",
"852968465","626170822","159669068","9318.17","6.800000000000011","2.939","70.2","39.75","257.0","6.9","50.62","992.0","300","147","92","5","1","0.0","6.800000000000011","2.939","232","91","250","5.625","39","74","12.5",
"852968466","626170829","159668452","9321.68","7.0","2.948","70.2","40.0","260.0","6.9","50.62","991.0","300","147","92","5","1","0.0","7.0","2.948","236","91","252","5.625","39","74","12.5",
"852968468","626170814","159667170","9328.99","6.800000000000011","2.967","69.2","39.5","258.0","6.9","50.62","998.0","300","147","92","5","1","0.0","6.800000000000011","2.967","238","91","254","5.5","39","74","11.875",
"852968469","626170824","159666597","9332.25","6.600000000000023","2.976","70.2","39.5","258.0","6.9","50.5","1001.0","300","146","92","5","1","0.0","6.600000000000023","2.976","241","91","252","5.625","39","74","12.0",
"852968471","626170937","159665479","9338.7","6.600000000000023","2.986","72.2","39.5","259.0","6.9","50.75","1024.0","300","146","91","5","1","0.5","6.600000000000023","2.986","244","92","248","5.75","39","75","12.25",
"852968472","626170994","159664850","9342.32","6.399999999999977","2.995","71.2","39.25","257.0","6.9","50.75","1020.0","300","146","91","5","1","0.5","6.399999999999977","2.995","250","90","248","5.75","39","75","12.5",
"852968473","626171101","159664271","9345.76","6.399999999999977","2.995","67.2","39.5","257.0","6.71","50.75","1008.0","300","146","92","5","1","0.5","6.399999999999977","2.995","246","92","250","5.75","39","75","12.125",
"852968474","626171202","159663733","9348.95","6.399999999999977","3.004","68.2","39.0","254.0","6.71","50.75","1011.0","300","145","92","5","1","0.5","6.399999999999977","3.004","249","94","248","5.625","39","75","12.25",
"852968475","626171301","159663307","9351.53","6.399999999999977","3.014","69.2","39.0","254.0","6.71","50.75","1013.0","300","147","92","5","1","0.0","6.399999999999977","3.014","248","92","250","5.625","39","75","12.0",
"852968476","626171339","159662714","9354.92","6.199999999999989","3.014","71.2","38.75","254.0","6.81","50.75","1015.0","300","146","91","5","1","0.5","6.199999999999989","3.014","248","92","250","5.625","39","75","12.0",
"852968477","626171428","159662242","9357.73","6.0","3.014","72.2","38.5","253.0","6.81","50.5","1020.0","300","146","91","5","1","0.5","6.0","3.014","255","91","250","5.75","39","75","11.875",
"852968478","626171481","159661740","9360.63","6.0","3.014","71.2","39.0","255.0","6.81","50.4","1015.0","300","147","91","5","1","0.5","6.0","3.014","254","91","254","5.75","39","75","11.75",
"852968480","626171514","159660516","9367.6","5.800000000000011","3.014","72.2","39.75","260.0","7.03","50.4","1003.0","300","146","92","5","1","0.0","5.800000000000011","3.014","252","91","252","5.625","39","74","11.875",
"852968481","626171561","159659866","9371.31","5.800000000000011","3.014","72.2","39.75","261.0","7.03","50.53","1000.0","300","147","91","5","1","0.5","5.800000000000011","3.014","256","91","252","5.625","39","74","12.0",
"852968482","626171538","159659159","9375.28","5.800000000000011","3.023","74.0","39.5","261.0","7.03","50.71","1021.0","300","146","90","5","1","0.5","5.800000000000011","3.023","255","88","252","5.625","39","74","11.875",
"852968483","626171584","159658508","9378.99","5.800000000000011","3.032","73.0","39.25","260.0","6.9","50.71","1020.0","300","146","90","4","1","0.5","5.800000000000011","3.032","252","88","254","5.625","39","74","11.875",
"852968484","626171664","159657870","9382.69","5.600000000000023","3.051","72.2","39.5","260.0","6.81","50.62","1026.0","300","146","90","4","1","0.5","5.600000000000023","3.051","245","90","254","5.75","38","75","12.0",
