record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852453282","626515124","159238494","4204.83","57.39999999999998","2.948","71.2","7.31","975.0","300","152","90","11","1","0.5","57.39999999999998","2.948","40.25","268.0","49.9","269","90","258","5.625","169","74","12.25",
"852453283","626515160","159238876","4207.03","57.39999999999998","2.967","71.2","7.21","982.0","300","151","90","11","1","0.5","57.39999999999998","2.967","40.5","268.0","49.9","263","90","258","5.75","169","74","12.25",
"852453284","626515259","159239346","4209.77","57.39999999999998","2.967","71.2","7.03","1015.0","300","152","90","11","1","0.5","57.39999999999998","2.967","40.5","270.0","49.9","254","90","260","5.75","169","74","12.125",
"852453285","626515241","159239806","4212.37","57.39999999999998","2.958","71.2","7.03","1016.0","300","152","90","11","1","0.0","57.39999999999998","2.958","40.25","267.0","49.9","257","90","260","5.75","169","74","12.125",
"852453286","626515265","159240257","4214.93","57.39999999999998","2.948","71.2","7.03","1009.0","300","153","90","10","1","0.0","57.39999999999998","2.948","40.0","265.0","49.9","266","89","260","5.625","169","74","11.875",
"852453287","626515302","159240853","4218.33","57.39999999999998","2.939","71.2","7.03","998.0","300","152","90","11","1","0.0","57.39999999999998","2.939","40.25","267.0","49.9","268","91","262","5.75","170","74","12.0",
"852453288","626515448","159241331","4221.35","57.60000000000002","2.939","71.2","7.12","962.0","300","153","90","10","1","0.0","57.60000000000002","2.939","40.25","269.0","50.0","267","90","262","5.875","170","75","12.125",
"852453289","626515570","159241885","4224.7","57.60000000000002","2.939","71.2","7.12","957.0","300","152","90","10","1","0.0","57.60000000000002","2.939","40.0","266.0","50.0","261","89","260","5.75","170","74","12.0",
"852453290","626515695","159242375","4227.68","57.799999999999955","2.939","70.2","7.12","955.0","300","152","90","10","1","0.5","57.799999999999955","2.939","40.5","268.0","50.0","259","89","262","5.75","170","74","12.0",
"852453291","626515793","159242959","4231.11","58.0","2.939","70.2","7.12","956.0","300","152","90","10","1","0.5","58.0","2.939","40.75","271.0","50.0","269","91","262","5.625","170","74","11.875",
"852453292","626515953","159243443","4234.23","58.200000000000045","2.939","70.2","7.12","960.0","300","153","90","10","1","0.5","58.200000000000045","2.939","41.0","272.0","50.0","282","92","262","5.625","170","73","11.875",
"852453293","626516064","159243940","4237.24","58.0","2.948","70.2","7.03","966.0","300","152","90","10","1","0.5","58.0","2.948","41.0","272.0","50.09","285","90","262","5.625","170","73","12.0",
"852453294","626516202","159244448","4240.41","58.200000000000045","2.948","70.2","7.03","973.0","300","153","90","10","1","0.5","58.200000000000045","2.948","40.75","269.0","50.09","293","91","260","5.5","170","73","12.125",
"852453295","626516371","159244946","4243.61","58.200000000000045","2.958","70.2","6.9","983.0","300","152","90","10","1","0.5","58.200000000000045","2.958","40.25","267.0","50.09","294","91","258","5.625","170","74","12.25",
"852453296","626516502","159245404","4246.49","58.200000000000045","2.958","69.2","6.9","991.0","300","153","90","10","1","0.5","58.200000000000045","2.958","40.25","268.0","50.09","294","91","258","5.625","170","74","12.25",
"852453297","626516638","159245881","4249.48","58.200000000000045","2.958","70.2","6.9","991.0","300","152","90","10","1","0.5","58.200000000000045","2.958","40.25","268.0","50.09","278","90","262","5.625","170","73","12.0",
"852453298","626516763","159246406","4252.68","58.200000000000045","2.958","70.2","6.9","994.0","300","153","90","10","1","0.5","58.200000000000045","2.958","40.25","268.0","50.09","295","90","262","5.625","170","73","12.125",
"852453299","626516910","159246951","4256.08","58.200000000000045","2.967","70.2","6.9","995.0","300","153","90","10","1","0.5","58.200000000000045","2.967","40.5","268.0","50.09","293","91","262","5.75","170","74","12.25",
"852453300","626517011","159247556","4259.63","58.39999999999998","2.967","69.2","6.9","994.0","300","152","90","10","1","0.5","58.39999999999998","2.967","40.0","266.0","50.09","302","91","260","5.75","171","75","12.375",
"852453301","626517163","159248079","4262.92","58.39999999999998","2.976","70.2","6.9","999.0","300","154","90","10","1","0.5","58.39999999999998","2.976","40.0","266.0","50.09","296","91","260","5.625","171","74","12.25",
"852453302","626517335","159248530","4265.95","58.60000000000002","2.995","70.2","6.81","1011.0","300","153","90","10","1","0.5","58.60000000000002","2.995","40.25","268.0","50.09","296","91","260","5.625","171","74","12.25",
"852453303","626517509","159248972","4268.94","58.60000000000002","3.004","70.2","6.71","1021.0","300","153","90","10","1","0.5","58.60000000000002","3.004","40.5","269.0","50.09","284","90","262","5.625","171","73","12.125",
"852453304","626517706","159249416","4272.06","58.60000000000002","3.004","70.2","6.71","1032.0","300","153","90","10","1","0.5","58.60000000000002","3.004","40.5","269.0","50.0","299","88","264","5.625","171","74","11.875",
"852453305","626517889","159249877","4275.19","58.60000000000002","3.014","71.2","6.71","1037.0","300","154","90","10","1","0.5","58.60000000000002","3.014","40.25","267.0","50.0","301","88","262","5.625","172","74","11.875",
"852453306","626518175","159250294","4278.76","58.799999999999955","3.014","74.0","6.71","1041.0","300","153","90","10","1","0.0","58.799999999999955","3.014","39.5","262.0","49.9","294","88","260","5.625","171","74","11.875",
"852453307","626518458","159250735","4282.37","58.799999999999955","3.023","77.0","6.9","1061.0","300","155","89","10","1","0.5","58.799999999999955","3.023","39.0","260.0","50.12","280","91","260","5.75","171","74","12.25",
"852453308","626518653","159251226","4285.69","59.0","3.032","77.0","6.9","1067.0","300","155","88","10","1","0.5","59.0","3.032","37.75","256.0","50.12","277","88","258","5.5","171","73","12.5",
"852453309","626518784","159251811","4289.24","58.799999999999955","3.051","76.0","6.9","1071.0","300","154","89","10","1","0.0","58.799999999999955","3.051","38.0","257.0","50.21","268","87","262","6.0","171","76","12.625",
"852453310","626518865","159252384","4292.58","59.0","3.06","76.0","6.81","1083.0","300","155","89","10","1","0.0","59.0","3.06","38.5","259.0","50.31","266","87","262","6.125","171","77","12.375",
"852453311","626518850","159252971","4295.92","58.799999999999955","3.07","75.0","6.62","1088.0","300","153","89","10","1","0.0","58.799999999999955","3.07","38.25","259.0","50.43","267","88","262","6.125","171","76","12.0",
"852453312","626518889","159253534","4299.11","59.0","3.079","74.0","6.62","1095.0","300","154","90","10","1","0.0","59.0","3.079","39.0","261.0","50.53","279","89","262","6.0","171","75","12.0",
"852453313","626518910","159254120","4302.44","58.799999999999955","3.126","74.0","6.62","1098.0","300","154","90","10","1","0.0","58.799999999999955","3.126","39.5","263.0","50.53","277","89","262","5.875","171","75","12.0",
"852453314","626518901","159254669","4305.55","58.799999999999955","3.144","74.0","6.53","1105.0","300","154","90","10","1","0.0","58.799999999999955","3.144","39.5","264.0","50.53","266","89","262","5.75","171","74","12.125",
"852453315","626518757","159255195","4308.82","58.60000000000002","3.163","74.0","6.53","1107.0","300","154","89","10","1","0.5","58.60000000000002","3.163","39.5","264.0","50.4","252","89","262","5.75","171","74","12.25",
"852453316","626518628","159255689","4311.88","58.60000000000002","3.163","74.0","6.53","1108.0","300","153","89","10","1","0.5","58.60000000000002","3.163","40.0","267.0","50.28","242","89","266","5.875","170","75","12.0",
"852453317","626518503","159256180","4314.9","58.60000000000002","3.172","74.0","6.53","1100.0","300","155","89","10","1","0.5","58.60000000000002","3.172","40.0","268.0","50.28","238","89","264","5.75","170","74","12.125",
"852453318","626518351","159256645","4317.91","58.60000000000002","3.172","73.0","6.53","1099.0","300","154","90","10","1","0.0","58.60000000000002","3.172","39.5","265.0","50.28","236","88","264","5.75","170","74","12.125",
"852453319","626518185","159257079","4320.81","58.60000000000002","3.172","73.0","6.62","1066.0","300","155","90","10","1","0.0","58.60000000000002","3.172","39.75","265.0","50.18","233","91","266","5.75","170","74","12.0",
"852453320","626517982","159257459","4323.69","58.60000000000002","3.172","73.0","6.62","1063.0","300","154","90","10","1","0.0","58.60000000000002","3.172","40.0","265.0","50.09","230","90","264","5.625","170","74","11.875",
"852453321","626517724","159257806","4326.79","58.60000000000002","3.172","73.0","6.71","1057.0","300","154","90","10","1","0.0","58.60000000000002","3.172","39.75","265.0","50.09","221","91","264","5.5","170","72","12.0",
"852453322","626517482","159258177","4329.88","58.60000000000002","3.172","73.0","6.71","1045.0","300","155","90","10","1","0.5","58.60000000000002","3.172","39.75","264.0","50.18","233","88","262","5.5","171","73","12.25",
"852453323","626517236","159258545","4332.98","58.60000000000002","3.172","74.0","6.81","1047.0","300","155","90","10","1","0.0","58.60000000000002","3.172","39.5","262.0","50.18","246","91","258","5.625","171","73","12.5",
"852453324","626516984","159258847","4335.9","58.60000000000002","3.172","74.0","6.81","1044.0","300","155","90","10","1","0.5","58.60000000000002","3.172","39.5","262.0","50.37","260","91","258","5.75","171","74","12.375",
"852453325","626516729","159259161","4338.87","58.60000000000002","3.172","75.0","6.81","1049.0","300","154","90","10","1","0.0","58.60000000000002","3.172","40.0","266.0","50.37","258","89","260","5.875","171","75","12.125",
"852453326","626516457","159259440","4341.86","58.799999999999955","3.172","75.0","6.81","1056.0","300","155","89","10","1","0.5","58.799999999999955","3.172","39.75","265.0","50.37","262","89","256","5.875","171","75","12.5",
"852453327","626516187","159259694","4344.76","59.0","3.172","74.0","6.81","1057.0","300","155","89","10","1","0.5","59.0","3.172","39.75","267.0","50.46","265","90","256","5.75","171","74","12.125",
"852453328","626515925","159259969","4347.65","59.0","3.172","74.0","6.81","1056.0","300","155","89","10","1","0.5","59.0","3.172","40.0","268.0","50.56","264","90","262","5.75","171","74","12.125",
"852453329","626515686","159260281","4350.5","59.0","3.163","74.0","6.81","1053.0","300","155","90","10","1","0.0","59.0","3.163","40.25","268.0","50.56","251","89","264","5.75","171","74","12.25",
"852453330","626515454","159260649","4353.51","59.0","3.163","73.0","6.81","1053.0","300","154","90","10","1","0.0","59.0","3.163","40.5","269.0","50.56","249","89","264","5.75","171","74","12.125",
"852453331","626515256","159260975","4356.12","58.799999999999955","3.163","73.0","6.9","1049.0","300","155","90","10","1","0.0","58.799999999999955","3.163","40.25","268.0","50.56","257","90","264","5.75","171","74","12.0",
"852453332","626515059","159261358","4358.97","58.799999999999955","3.163","73.0","6.9","1039.0","300","154","90","10","1","0.0","58.799999999999955","3.163","40.5","269.0","50.46","279","89","262","5.75","171","74","11.75",
"852453333","626514859","159261749","4361.88","58.799999999999955","3.154","73.0","6.9","1038.0","300","154","90","10","1","0.0","58.799999999999955","3.154","40.25","268.0","50.46","279","89","262","5.75","171","74","11.75",
"852453334","626514650","159262157","4364.91","58.799999999999955","3.144","73.0","6.9","1034.0","300","154","90","10","1","0.0","58.799999999999955","3.144","40.25","269.0","50.46","268","90","262","5.75","171","74","12.125",
"852453335","626514447","159262572","4367.93","59.0","3.144","73.0","6.9","1033.0","300","154","89","10","1","0.5","59.0","3.144","40.0","268.0","50.46","258","90","260","5.75","171","74","12.125",
"852453336","626514266","159262951","4370.68","59.0","3.144","74.0","6.9","1036.0","300","155","89","10","1","0.5","59.0","3.144","39.5","265.0","50.46","258","89","260","5.75","171","74","12.25",
"852453337","626514079","159263290","4373.27","59.200000000000045","3.144","75.0","6.9","1037.0","300","154","89","10","1","0.0","59.200000000000045","3.144","40.0","268.0","50.37","267","90","262","5.75","171","75","12.375",
"852453338","626513933","159263727","4376.1","59.39999999999998","3.135","74.0","6.9","1044.0","300","154","89","10","1","0.0","59.39999999999998","3.135","40.0","268.0","50.28","267","88","262","5.875","171","75","12.125",
"852453339","626513784","159264172","4378.99","59.39999999999998","3.116","73.0","6.9","1036.0","300","155","89","10","1","0.5","59.39999999999998","3.116","40.5","271.0","50.18","251","89","262","5.875","171","75","12.375",
"852453340","626513649","159264649","4381.98","59.60000000000002","3.107","73.0","6.9","1027.0","300","154","89","10","1","0.5","59.60000000000002","3.107","40.5","272.0","50.18","250","90","262","6.0","171","76","12.375",
"852453341","626513526","159265127","4384.93","59.39999999999998","3.107","73.0","6.9","1024.0","300","155","89","10","1","0.5","59.39999999999998","3.107","40.5","272.0","50.18","241","89","262","5.75","171","74","12.375",
"852453342","626513439","159265640","4387.96","59.39999999999998","3.098","73.0","7.03","1027.0","300","153","89","10","1","0.5","59.39999999999998","3.098","40.5","272.0","50.18","239","90","264","5.75","171","74","12.25",
"852453343","626513343","159266161","4391.05","59.39999999999998","3.107","75.0","7.03","1030.0","300","154","89","10","1","0.0","59.39999999999998","3.107","40.5","271.0","50.18","231","89","264","5.75","171","74","12.5",
"852453344","626513288","159266714","4394.23","59.200000000000045","3.098","75.0","7.03","1030.0","300","154","89","10","1","0.0","59.200000000000045","3.098","40.25","270.0","50.28","233","89","262","5.875","171","75","12.375",
"852453345","626513198","159267260","4397.45","59.0","3.098","75.0","7.03","1036.0","300","153","89","10","1","0.0","59.0","3.098","40.5","271.0","50.37","233","89","262","5.875","171","75","12.375",
"852453346","626513128","159267801","4400.59","59.0","3.107","74.0","6.9","1036.0","300","154","89","10","1","0.5","59.0","3.107","40.5","270.0","50.37","228","88","260","5.875","170","75","12.5",
"852453347","626513035","159268388","4404.04","58.799999999999955","3.107","74.0","6.81","1044.0","300","153","89","10","1","0.5","58.799999999999955","3.107","40.5","270.0","50.28","227","89","262","6.0","170","76","12.5",
"852453348","626512968","159268914","4407.1","58.799999999999955","3.116","74.0","6.81","1044.0","300","154","89","10","1","0.0","58.799999999999955","3.116","40.75","273.0","50.28","230","89","260","6.0","170","75","12.375",
"852453349","626512899","159269472","4410.34","58.60000000000002","3.135","74.0","6.71","1064.0","300","154","89","10","1","0.0","58.60000000000002","3.135","40.75","274.0","50.28","232","90","260","5.875","170","75","12.375",
"852453350","626512852","159270014","4413.45","58.60000000000002","3.135","74.0","6.71","1082.0","300","154","88","10","1","0.5","58.60000000000002","3.135","41.0","277.0","50.28","227","88","260","5.875","170","75","12.375",
"852453351","626512785","159270521","4416.4","58.39999999999998","3.135","76.0","6.71","1098.0","300","154","88","10","1","0.0","58.39999999999998","3.135","40.75","277.0","50.28","229","88","260","6.0","170","76","12.375",
"852453352","626512727","159270949","4418.9","58.200000000000045","3.135","82.0","6.81","1135.0","300","154","82","10","1","0.0","58.200000000000045","3.135","40.75","282.0","50.28","221","88","266","6.0","170","76","12.375",
"852453353","626512674","159271303","4420.97","58.0","3.098","77.0","6.62","1161.0","300","154","79","10","1","0.5","58.0","3.098","41.75","304.0","50.28","207","87","266","6.125","170","77","12.75",
"852453354","626512647","159271562","4422.46","57.60000000000002","2.837","74.0","6.43","1168.0","300","152","78","10","1","0.5","57.60000000000002","2.837","42.5","315.0","50.28","211","87","270","6.125","170","77","12.75",
"852453370","626512372","159273933","4423.71","57.799999999999955","0.0","57.5","3.4","1091.0","300","145","57","11","1","0.0","57.799999999999955","0.0","41.25","476.0","49.87","0","0","268","6.75","169","0","13.5",
"852453371","626512483","159274271","4425.87","57.799999999999955","0.0","67.2","3.4","1091.0","300","144","69","11","1","0.5","57.799999999999955","0.0","38.75","438.0","49.87","0","0","268","6.75","169","0","13.5",
"852453372","626512616","159274776","4428.98","57.799999999999955","0.037","79.0","8.09","359.0","300","146","90","11","1","0.5","57.799999999999955","0.037","36.5","234.0","47.78","0","0","268","6.75","169","0","13.5",
"852453373","626512756","159275310","4432.27","57.60000000000002","0.065","80.0","11.12","696.0","300","147","92","11","1","0.0","57.60000000000002","0.065","36.5","239.0","48.43","0","0","268","6.75","169","0","13.5",
"852453374","626512866","159275900","4435.77","57.39999999999998","2.948","78.0","10.71","758.0","300","147","92","11","1","0.0","57.39999999999998","2.948","38.25","251.0","48.68","16","50","0","0.0","169","16","0.0",
"852453375","626512954","159276482","4439.18","57.0","3.107","78.0","9.56","1044.0","300","149","91","11","1","0.5","57.0","3.107","38.5","252.0","48.78","23","59","168","0.0","169","16","0.0",
"852453376","626513026","159277008","4442.24","56.799999999999955","3.256","78.0","8.87","1044.0","300","149","91","11","1","0.5","56.799999999999955","3.256","38.75","253.0","48.93","76","91","528","0.0","169","41","7.0",
"852453377","626513127","159277549","4445.45","56.60000000000002","3.256","78.0","8.18","1089.0","300","149","91","11","1","0.5","56.60000000000002","3.256","39.0","254.0","49.18","161","91","664","9.375","169","41","0.0",
"852453378","626513192","159278128","4448.8","56.60000000000002","3.21","77.0","7.81","1086.0","300","150","91","11","1","0.5","56.60000000000002","3.21","39.0","255.0","49.31","214","91","664","5.625","169","75","12.375",
"852453379","626513253","159278720","4452.21","56.39999999999998","3.144","76.0","7.59","1086.0","300","149","91","11","1","0.5","56.39999999999998","3.144","39.0","256.0","49.31","221","92","242","5.75","168","76","12.875",
"852453380","626513295","159279229","4455.13","56.39999999999998","3.21","76.0","7.31","1088.0","300","149","91","11","1","0.0","56.39999999999998","3.21","39.25","259.0","49.53","226","91","242","6.0","168","77","12.875",
"852453381","626513357","159279713","4457.94","56.200000000000045","3.144","76.0","7.21","1084.0","300","149","90","11","1","0.5","56.200000000000045","3.144","39.25","259.0","49.65","226","91","242","6.0","168","77","12.875",
"852453382","626513436","159280177","4460.69","56.39999999999998","2.986","76.0","7.12","1086.0","300","149","90","11","1","0.5","56.39999999999998","2.986","39.5","262.0","49.65","232","90","240","6.125","168","78","11.625",
"852453383","626513556","159280628","4463.49","56.200000000000045","2.939","76.0","7.12","1079.0","300","149","90","11","1","0.5","56.200000000000045","2.939","39.5","263.0","49.75","228","90","256","5.75","168","75","11.75",
"852453384","626513711","159281071","4466.39","56.39999999999998","2.883","77.0","7.21","1058.0","300","149","90","11","1","0.0","56.39999999999998","2.883","39.5","264.0","49.75","224","90","256","5.75","168","75","12.375",
"852453385","626513920","159281510","4469.55","56.39999999999998","2.883","76.0","7.21","1010.0","300","149","90","11","1","0.0","56.39999999999998","2.883","39.75","264.0","49.75","217","89","254","5.875","168","75","12.75",
"852453386","626514087","159281937","4472.43","56.60000000000002","2.911","75.0","7.21","997.0","300","149","90","11","1","0.5","56.60000000000002","2.911","39.75","263.0","49.75","217","89","254","5.875","168","75","12.75",
"852453387","626514288","159282379","4475.57","56.60000000000002","2.939","75.0","7.31","988.0","300","148","90","11","1","0.5","56.60000000000002","2.939","39.25","260.0","49.75","239","90","252","5.875","169","76","12.75",
"852453388","626514406","159282812","4478.25","57.0","2.958","74.0","7.31","980.0","300","149","91","11","1","0.0","57.0","2.958","39.5","262.0","49.84","247","91","256","5.875","169","75","12.5",
"852453389","626514652","159283227","4481.53","57.200000000000045","2.939","73.0","7.31","977.0","300","149","91","11","1","0.5","57.200000000000045","2.939","39.75","261.0","49.84","258","91","256","5.75","169","75","12.25",
"852453390","626514792","159283625","4484.14","57.39999999999998","2.958","73.0","7.31","977.0","300","149","91","11","1","0.5","57.39999999999998","2.958","39.5","260.0","49.84","258","91","254","5.625","169","74","12.375",
"852453391","626515043","159284010","4487.34","57.39999999999998","2.93","74.0","7.4","974.0","300","149","91","11","1","0.5","57.39999999999998","2.93","40.0","262.0","49.84","258","92","254","5.625","169","74","12.625",
"852453392","626515215","159284379","4489.98","57.60000000000002","2.948","74.0","7.4","975.0","300","149","91","11","1","0.0","57.60000000000002","2.948","40.0","263.0","49.84","259","92","252","5.625","169","74","12.625",
"852453393","626515410","159284740","4492.72","57.60000000000002","2.921","74.0","7.4","970.0","300","149","91","11","1","0.0","57.60000000000002","2.921","40.0","263.0","49.93","260","90","254","5.625","169","74","12.5",
"852453394","626515647","159285078","4495.65","57.60000000000002","2.911","74.0","7.4","969.0","300","148","91","11","1","0.0","57.60000000000002","2.911","40.25","265.0","49.93","268","90","256","5.625","169","74","12.5",
"852453395","626515912","159285399","4498.71","57.39999999999998","2.902","74.0","7.5","965.0","300","148","91","11","1","0.0","57.39999999999998","2.902","40.25","266.0","50.03","278","91","254","5.875","169","75","12.625",
"852453396","626516094","159285728","4501.24","57.39999999999998","2.902","74.0","7.5","964.0","300","148","90","11","1","0.5","57.39999999999998","2.902","40.5","268.0","50.03","290","88","256","5.875","169","75","12.625",
"852453397","626516296","159286041","4503.83","57.200000000000045","2.902","73.0","7.5","959.0","300","149","90","11","1","0.5","57.200000000000045","2.902","40.5","267.0","50.03","298","88","254","5.875","170","75","12.625",
"852453398","626516409","159286340","4505.8","57.0","2.893","73.0","7.5","957.0","300","149","91","11","1","0.0","57.0","2.893","40.25","265.0","50.03","298","90","254","6.0","170","76","12.875",
"852453399","626516647","159286628","4508.57","57.0","2.874","73.0","7.5","955.0","300","149","90","11","1","0.5","57.0","2.874","40.0","265.0","49.93","293","91","256","6.0","170","76","12.625",
"852453400","626516861","159286873","4511.0","56.799999999999955","2.837","73.0","7.59","945.0","300","149","90","11","1","0.5","56.799999999999955","2.837","40.25","265.0","49.93","287","91","256","5.625","170","74","12.625",
"852453401","626517036","159287084","4513.02","56.799999999999955","2.837","73.0","7.68","928.0","300","148","90","11","1","0.5","56.799999999999955","2.837","40.25","266.0","49.84","279","90","254","5.625","169","74","12.75",
"852453402","626517253","159287319","4515.44","56.60000000000002","2.809","73.0","7.68","917.0","300","149","90","11","1","0.5","56.60000000000002","2.809","40.0","265.0","49.93","297","90","256","5.75","170","75","12.625",
"852453403","626517494","159287544","4518.03","56.60000000000002","2.781","73.0","7.81","908.0","300","148","90","11","1","0.5","56.60000000000002","2.781","40.0","267.0","49.93","312","90","256","5.75","171","75","12.625",
"852453404","626517725","159287773","4520.54","56.39999999999998","2.771","73.0","8.0","883.0","300","149","90","11","1","0.0","56.39999999999998","2.771","40.0","267.0","49.93","308","90","256","5.75","171","75","12.5",
"852453405","626517993","159288038","4523.46","56.200000000000045","2.762","73.0","8.18","865.0","300","148","90","11","1","0.5","56.200000000000045","2.762","40.0","266.0","50.03","278","90","256","5.75","170","75","12.5",
"852453406","626518257","159288204","4526.1","56.200000000000045","2.762","73.0","8.18","866.0","300","148","90","11","1","0.5","56.200000000000045","2.762","40.0","266.0","50.03","272","89","256","5.875","170","75","12.625",
"852453407","626518557","159288500","4529.36","56.0","2.762","73.0","8.28","867.0","300","149","90","11","1","0.5","56.0","2.762","39.75","264.0","50.03","272","90","256","5.875","170","75","12.625",
"852453408","626518847","159288786","4532.51","56.200000000000045","2.762","73.0","8.28","872.0","300","148","90","11","1","0.5","56.200000000000045","2.762","39.75","264.0","50.15","250","90","258","5.75","169","75","12.25",
"852453409","626519131","159289146","4535.86","56.200000000000045","2.771","73.0","8.09","898.0","300","148","90","11","1","0.5","56.200000000000045","2.771","40.0","266.0","50.15","264","89","258","5.625","170","74","12.375",
"852453410","626519403","159289465","4538.99","56.39999999999998","2.781","74.0","8.09","923.0","300","147","90","11","1","0.0","56.39999999999998","2.781","40.25","269.0","50.15","264","91","258","5.75","170","74","12.375",
"852453411","626519758","159289834","4542.88","56.39999999999998","2.781","75.0","8.0","936.0","300","148","89","11","1","0.5","56.39999999999998","2.781","40.5","270.0","50.15","274","90","258","5.625","170","74","12.375",
"852453412","626519975","159290257","4546.03","56.60000000000002","2.79","74.0","7.81","940.0","300","147","90","11","1","0.0","56.60000000000002","2.79","40.5","269.0","50.06","274","90","258","5.625","170","74","12.375",
"852453413","626520262","159290680","4549.6","56.60000000000002","2.809","74.0","7.59","949.0","300","147","90","11","1","0.0","56.60000000000002","2.809","40.25","268.0","50.06","257","89","260","5.75","170","75","12.375",
"852453414","626520465","159291145","4552.86","56.60000000000002","2.809","74.0","7.59","958.0","300","147","90","11","1","0.0","56.60000000000002","2.809","40.5","269.0","49.96","257","89","260","6.0","170","76","12.25",
"852453415","626520682","159291621","4556.24","56.799999999999955","2.818","75.0","7.59","975.0","300","148","90","11","1","0.0","56.799999999999955","2.818","40.0","267.0","49.96","249","90","262","5.875","170","75","12.125",
"852453416","626520903","159292097","4559.64","56.799999999999955","2.827","76.0","7.5","987.0","300","148","89","11","1","0.5","56.799999999999955","2.827","39.75","265.0","49.96","262","90","260","5.75","170","75","12.125",
"852453417","626521248","159292567","4563.76","56.799999999999955","2.837","75.0","7.5","994.0","300","148","89","11","1","0.5","56.799999999999955","2.837","39.25","262.0","50.09","256","89","258","5.75","170","74","12.125",
"852453418","626521504","159293064","4567.46","56.799999999999955","2.855","75.0","7.5","991.0","300","147","90","11","1","0.0","56.799999999999955","2.855","39.5","264.0","50.21","251","89","260","5.75","169","74","12.125",
"852453419","626521882","159293552","4571.85","56.799999999999955","2.883","75.0","7.5","994.0","300","148","90","11","1","0.5","56.799999999999955","2.883","39.5","264.0","50.21","223","91","258","5.875","169","75","12.0",
"852453420","626522063","159294053","4575.17","56.799999999999955","2.911","74.0","7.31","1015.0","300","147","90","11","1","0.0","56.799999999999955","2.911","39.5","263.0","50.21","223","91","258","5.875","169","75","12.0",
"852453421","626522131","159294545","4578.02","57.0","2.958","74.0","7.12","1035.0","300","147","90","11","1","0.0","57.0","2.958","39.5","263.0","50.09","222","90","260","5.875","169","75","12.375",
"852453422","626522186","159295048","4580.93","57.0","2.967","74.0","7.03","1055.0","300","148","90","11","1","0.0","57.0","2.967","39.5","263.0","50.09","219","89","260","5.75","169","75","12.5",
"852453423","626522218","159295564","4583.87","57.0","2.967","74.0","6.9","1056.0","300","147","90","11","1","0.0","57.0","2.967","39.5","263.0","50.09","219","89","256","5.75","169","75","12.5",
"852453424","626522262","159296111","4587.01","57.0","2.958","73.0","6.81","1054.0","300","148","90","11","1","0.0","57.0","2.958","39.25","261.0","50.09","251","89","258","5.75","169","75","12.5",
"852453425","626522328","159296638","4590.07","57.0","2.958","73.0","6.81","1045.0","300","147","90","11","1","0.0","57.0","2.958","39.5","263.0","49.9","247","90","260","5.75","169","75","12.25",
"852453426","626522361","159297145","4592.97","57.0","2.958","74.0","6.9","1034.0","300","148","90","11","1","0.0","57.0","2.958","39.75","265.0","49.9","242","90","260","5.75","169","75","12.0",
"852453427","626522455","159297641","4595.91","57.0","2.958","73.0","6.9","1020.0","300","147","90","11","1","0.0","57.0","2.958","40.0","267.0","49.9","240","90","258","5.75","169","75","12.0",
"852453428","626522540","159298113","4598.72","57.0","2.948","73.0","7.03","1003.0","300","146","90","11","1","0.5","57.0","2.948","40.25","267.0","49.9","240","90","258","5.75","169","74","12.125",
"852453429","626522613","159298570","4601.4","57.0","2.93","73.0","7.12","992.0","300","147","90","11","1","0.5","57.0","2.93","40.25","267.0","49.9","244","89","258","5.75","169","74","12.0",
"852453430","626522648","159299136","4604.63","57.0","2.883","73.0","7.21","986.0","300","147","90","11","1","0.5","57.0","2.883","40.25","267.0","49.81","242","90","258","5.75","169","74","12.375",
"852453431","626522712","159299661","4607.65","57.0","2.79","73.0","7.31","972.0","300","148","90","11","1","0.5","57.0","2.79","40.0","266.0","49.81","243","91","258","5.75","169","74","12.25",
"852453432","626522783","159300205","4610.79","56.799999999999955","2.79","73.0","7.4","950.0","300","148","90","11","1","0.5","56.799999999999955","2.79","40.25","267.0","49.81","243","91","258","5.75","169","74","12.25",
"852453433","626522839","159300702","4613.65","56.799999999999955","2.809","73.0","7.59","930.0","300","147","90","11","1","0.5","56.799999999999955","2.809","40.25","268.0","49.81","255","90","252","5.625","169","74","12.125",
"852453434","626522861","159301275","4616.9","56.60000000000002","2.809","74.0","7.68","932.0","300","147","90","11","1","0.5","56.60000000000002","2.809","40.0","266.0","49.9","255","90","252","5.75","169","75","12.75",
"852453435","626522888","159301798","4619.87","56.60000000000002","2.818","73.0","7.59","929.0","300","147","90","11","1","0.5","56.60000000000002","2.818","40.0","266.0","50.03","243","90","258","5.75","169","75","12.75",
