record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854526838","626379619","159547506","251.12","58.200000000000045","3.172","70.2","40.5","271.0","6.53","49.9","1035.0","300","140","89","19","1","0.5","58.200000000000045","3.172","0","0","0","0.0",
"854526839","626379343","159547347","253.84","58.200000000000045","3.172","69.2","40.5","270.0","6.34","49.9","1050.0","300","141","89","19","1","0.5","58.200000000000045","3.172","0","0","0","0.0",
"854526840","626379031","159547220","256.84","58.39999999999998","3.163","69.2","40.5","270.0","6.34","49.9","1044.0","300","141","89","19","1","0.5","58.39999999999998","3.163","0","0","0","0.0",
"854526841","626378678","159547110","260.18","58.60000000000002","3.135","68.2","40.0","267.0","6.43","49.9","1033.0","300","140","90","19","1","0.0","58.60000000000002","3.135","0","0","0","0.0",
"854526842","626378303","159546924","263.83","58.799999999999955","3.135","68.2","40.0","266.0","6.53","49.9","1014.0","300","141","90","19","1","0.0","58.799999999999955","3.135","0","0","0","0.0",
"854526843","626377772","159546863","268.72","58.799999999999955","3.135","68.2","40.0","266.0","6.53","49.9","1005.0","300","140","90","19","1","0.0","58.799999999999955","3.135","0","0","0","0.0",
"854526844","626377493","159546553","271.83","59.0","3.172","68.2","40.0","266.0","6.53","49.9","1009.0","300","140","90","19","1","0.0","59.0","3.172","0","0","0","0.0",
"854526845","626377500","159545942","274.49","58.799999999999955","3.182","68.2","40.0","263.0","6.53","49.9","1016.0","300","140","91","19","1","0.0","58.799999999999955","3.182","0","0","0","0.0",
"854526846","626377185","159545760","277.6","58.799999999999955","3.182","68.2","40.0","263.0","6.53","49.9","1042.0","300","140","91","19","1","0.0","58.799999999999955","3.182","0","0","0","0.0",
"854526847","626376931","159545536","280.28","58.799999999999955","3.182","69.2","40.0","266.0","6.43","49.9","1061.0","300","140","90","19","1","0.0","58.799999999999955","3.182","0","0","0","0.0",
"854526848","626376674","159545353","282.89","58.60000000000002","3.182","70.2","40.0","265.0","6.43","49.9","1061.0","300","141","90","19","1","0.0","58.60000000000002","3.182","0","0","0","0.0",
"854526849","626376377","159545198","285.8","58.60000000000002","3.172","70.2","40.0","268.0","6.43","49.9","1061.0","300","141","89","19","1","0.5","58.60000000000002","3.172","0","0","0","0.0",
"854526850","626376111","159545002","288.51","58.39999999999998","3.126","70.2","40.0","268.0","6.43","50.0","1054.0","300","141","89","19","1","0.5","58.39999999999998","3.126","0","0","0","0.0",
"854526851","626375905","159544768","290.82","58.39999999999998","3.126","69.2","40.25","269.0","6.43","50.0","966.0","300","142","89","19","1","0.5","58.39999999999998","3.126","0","0","0","0.0",
"854526852","626375704","159544552","293.05","58.60000000000002","3.107","67.2","40.5","270.0","6.53","49.9","972.0","300","142","90","19","1","0.0","58.60000000000002","3.107","0","0","0","0.0",
"854526853","626375448","159544348","295.71","58.60000000000002","3.06","68.2","40.5","269.0","6.81","49.9","953.0","300","141","90","19","1","0.0","58.60000000000002","3.06","0","0","0","0.0",
