record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852197958","625912677","160875298","10585.32","58.0","2.753","77.0","39.5","271.0","7.59","50.87","957.0","300","140","87","8","1","0.0","58.0","2.753","239","86","272","6.25","65529","76","12.5",
"852197959","625912798","160875573","10587.25","58.0","2.725","77.0","39.25","269.0","7.9","50.87","927.0","300","140","87","8","1","0.0","58.0","2.725","236","87","272","6.125","65529","76","12.375",
"852197960","625913090","160875719","10590.08","58.200000000000045","2.697","77.0","39.0","268.0","8.09","50.87","916.0","300","140","87","8","1","0.0","58.200000000000045","2.697","239","88","272","6.125","65529","75","12.375",
"852197961","625913270","160875913","10592.09","58.200000000000045","2.687","78.0","39.0","268.0","8.09","50.87","913.0","300","140","87","8","1","0.0","58.200000000000045","2.687","236","87","272","6.125","65528","76","12.375",
"852197962","625913383","160876338","10594.73","58.200000000000045","2.687","79.0","39.0","269.0","8.28","50.78","906.0","300","141","87","8","1","0.0","58.200000000000045","2.687","240","87","270","6.125","65528","76","12.375",
"852197963","625913541","160876642","10596.98","58.200000000000045","2.678","79.0","39.0","269.0","8.37","50.78","906.0","300","140","87","8","1","0.0","58.200000000000045","2.678","245","86","266","6.25","65528","77","12.25",
"852197964","625913729","160876997","10599.6","58.200000000000045","2.678","79.0","39.0","271.0","8.37","50.87","909.0","300","139","86","8","1","0.5","58.200000000000045","2.678","248","86","266","6.375","65528","77","12.125",
"852197965","625913834","160877510","10602.61","58.200000000000045","2.659","78.0","38.75","269.0","8.37","50.87","909.0","300","139","86","8","1","0.5","58.200000000000045","2.659","247","86","266","6.375","65528","77","12.25",
"852197966","625913956","160877981","10605.48","58.200000000000045","2.659","78.0","38.75","269.0","8.37","50.87","904.0","300","139","86","8","1","0.5","58.200000000000045","2.659","249","86","266","6.5","65528","78","12.5",
"852197967","625914060","160878506","10608.6","58.0","2.678","78.0","39.0","268.0","8.37","50.87","906.0","300","139","87","8","1","0.0","58.0","2.678","239","86","270","6.5","65528","78","12.5",
"852197968","625914115","160879100","10611.94","58.0","2.687","78.0","39.0","268.0","8.37","50.87","909.0","300","139","87","8","1","0.0","58.0","2.687","242","86","268","6.5","65528","78","12.5",
"852197969","625914298","160879433","10614.49","57.799999999999955","2.715","77.0","39.25","271.0","8.18","50.87","916.0","300","140","87","8","1","0.0","57.799999999999955","2.715","236","86","268","6.5","65528","78","12.5",
"852197970","625914638","160879720","10617.83","57.799999999999955","2.725","77.0","39.25","272.0","8.18","51.0","928.0","300","140","87","8","1","0.0","57.799999999999955","2.725","232","87","268","6.125","65528","76","12.5",
"852197971","625915100","160879833","10621.75","57.799999999999955","2.734","78.0","39.5","273.0","8.18","51.0","944.0","300","140","86","8","1","0.5","57.799999999999955","2.734","231","86","274","6.125","65528","76","12.25",
"852197972","625915361","160880016","10624.26","57.799999999999955","2.743","78.0","39.5","272.0","8.09","51.0","948.0","300","141","86","8","1","0.5","57.799999999999955","2.743","227","86","274","6.0","65528","75","12.125",
"852197973","625915583","160880407","10627.3","57.799999999999955","2.771","78.0","39.25","270.0","8.0","51.09","951.0","300","141","87","8","1","0.0","57.799999999999955","2.771","218","85","274","6.25","65528","76","12.625",
"852197974","625915824","160880711","10630.12","57.799999999999955","2.781","77.0","39.25","270.0","8.0","51.09","955.0","300","141","87","8","1","0.0","57.799999999999955","2.781","217","87","274","6.125","65528","76","12.625",
"852197975","625916195","160880831","10633.5","57.799999999999955","2.781","77.0","39.25","272.0","7.9","51.0","960.0","300","141","87","8","1","0.0","57.799999999999955","2.781","219","87","272","6.125","65528","76","12.625",
"852197976","625916462","160881019","10636.14","57.799999999999955","2.79","78.0","39.5","272.0","8.0","51.0","961.0","300","141","87","8","1","0.0","57.799999999999955","2.79","220","88","270","6.125","65528","75","12.625",
"852197977","625916749","160881239","10639.05","57.799999999999955","2.799","79.0","39.5","272.0","8.0","51.0","967.0","300","141","87","8","1","0.0","57.799999999999955","2.799","230","87","266","6.125","65528","76","12.25",
"852197978","625917040","160881484","10642.01","57.799999999999955","2.799","79.0","39.5","273.0","7.9","51.0","978.0","300","140","86","8","1","0.5","57.799999999999955","2.799","232","88","266","6.125","65528","76","12.25",
"852197979","625917379","160881776","10645.36","57.799999999999955","2.799","78.0","39.5","273.0","7.9","51.0","976.0","300","140","86","8","1","0.5","57.799999999999955","2.799","232","88","266","6.125","65528","76","12.25",
"852197980","625917551","160882011","10647.41","57.799999999999955","2.809","78.0","39.25","271.0","7.9","51.0","974.0","300","140","86","8","1","0.5","57.799999999999955","2.809","226","86","266","6.375","65528","77","11.875",
"852197981","625917919","160882124","10650.44","57.799999999999955","2.809","78.0","39.25","270.0","7.81","51.0","979.0","300","139","86","8","1","0.5","57.799999999999955","2.809","227","85","276","6.125","65528","75","12.125",
"852197982","625918255","160882259","10653.49","57.799999999999955","2.818","78.0","39.0","270.0","7.81","51.0","979.0","300","140","86","8","1","0.5","57.799999999999955","2.818","232","85","268","6.125","65528","75","12.125",
"852197983","625918646","160882507","10657.25","57.799999999999955","2.818","78.0","39.25","272.0","7.81","51.0","978.0","300","140","86","8","1","0.5","57.799999999999955","2.818","235","85","268","6.125","65528","75","12.125",
"852197984","625919039","160882875","10661.38","57.799999999999955","2.827","78.0","39.25","272.0","7.81","51.0","978.0","300","140","86","8","1","0.5","57.799999999999955","2.827","236","85","270","6.125","65528","75","12.125",
"852197985","625919628","160883180","10666.93","57.60000000000002","2.846","78.0","39.25","272.0","7.81","50.87","981.0","300","139","86","8","1","0.5","57.60000000000002","2.846","230","85","270","6.25","65528","76","12.25",
"852197986","625919915","160883463","10670.03","57.60000000000002","2.874","78.0","39.25","273.0","7.81","50.87","989.0","300","140","86","8","1","0.0","57.60000000000002","2.874","224","87","274","6.25","65528","76","12.125",
"852197987","625920183","160883649","10672.72","57.60000000000002","2.939","78.0","39.25","273.0","7.59","50.87","1000.0","300","140","86","8","1","0.0","57.60000000000002","2.939","226","86","274","6.25","65528","76","12.25",
"852197988","625920502","160883902","10676.0","57.60000000000002","2.939","77.0","39.5","274.0","7.5","50.87","1075.0","300","140","86","8","1","0.5","57.60000000000002","2.939","228","85","274","6.25","65528","76","12.25",
"852197989","625920720","160884128","10678.37","57.60000000000002","2.939","77.0","39.5","274.0","7.4","50.87","1062.0","300","140","86","8","1","0.5","57.60000000000002","2.939","224","85","268","6.25","65528","76","12.25",
"852197990","625920950","160884339","10680.72","57.60000000000002","2.93","77.0","39.25","273.0","7.4","50.87","1055.0","300","139","86","8","1","0.5","57.60000000000002","2.93","224","87","268","6.125","65528","76","12.5",
"852197991","625921132","160884598","10682.94","57.60000000000002","2.921","78.0","39.5","274.0","7.4","50.87","1055.0","300","140","86","8","1","0.5","57.60000000000002","2.921","235","87","272","6.125","65528","76","12.5",
"852197992","625921304","160884800","10684.89","57.60000000000002","2.902","78.0","39.25","274.0","7.4","50.87","1051.0","300","140","86","8","1","0.0","57.60000000000002","2.902","236","88","272","6.0","65528","74","12.0",
"852197993","625921507","160884825","10686.49","57.60000000000002","2.874","78.0","39.25","273.0","7.4","50.87","1018.0","300","140","86","8","1","0.5","57.60000000000002","2.874","223","85","280","6.0","65528","74","12.125",
"852197994","625921717","160885038","10688.78","57.60000000000002","2.846","77.0","39.5","274.0","7.4","51.0","1001.0","300","139","86","8","1","0.5","57.60000000000002","2.846","226","87","278","6.0","65528","74","12.25",
"852197995","625921909","160885352","10691.3","57.39999999999998","2.799","76.0","39.5","273.0","7.4","51.0","990.0","300","139","87","8","1","0.0","57.39999999999998","2.799","230","86","278","6.0","65528","75","12.375",
"852197996","625922226","160885441","10694.15","57.200000000000045","2.79","76.0","39.5","272.0","7.59","50.87","963.0","300","139","87","8","1","0.0","57.200000000000045","2.79","232","86","278","6.0","65528","74","12.0",
"852197997","625922473","160885565","10696.53","57.0","2.762","75.0","39.25","271.0","7.59","50.65","944.0","300","137","87","8","1","0.0","57.0","2.762","233","87","278","6.0","65528","74","12.0",
"852197998","625922713","160885668","10698.81","57.0","2.753","75.0","39.25","270.0","7.81","50.53","930.0","300","138","87","8","1","0.0","57.0","2.753","226","87","278","6.0","65528","74","12.25",
"852197999","625922913","160885787","10700.78","56.799999999999955","2.725","76.0","39.0","269.0","7.9","50.53","927.0","300","139","87","8","1","0.0","56.799999999999955","2.725","227","87","278","5.875","65528","74","12.25",
"852198000","625923058","160885993","10702.58","56.799999999999955","2.697","77.0","39.0","270.0","8.0","50.53","923.0","300","138","87","8","1","0.0","56.799999999999955","2.697","229","88","276","5.875","65528","74","12.375",
"852198001","625923231","160886180","10704.5","56.799999999999955","2.697","77.0","39.25","270.0","8.18","50.65","912.0","300","138","87","8","1","0.0","56.799999999999955","2.697","232","88","274","5.875","65528","74","12.375",
"852198002","625923488","160886300","10706.97","57.0","2.678","77.0","39.25","271.0","8.18","50.65","912.0","300","137","87","8","1","0.0","57.0","2.678","236","87","274","6.0","65528","75","12.625",
"852198003","625923732","160886501","10709.47","57.200000000000045","2.65","77.0","39.25","271.0","8.28","50.65","902.0","300","138","87","8","1","0.0","57.200000000000045","2.65","233","86","274","6.25","65528","77","12.375",
"852198004","625923952","160886731","10711.9","57.39999999999998","2.641","76.0","39.25","272.0","8.28","50.65","896.0","300","138","87","8","1","0.0","57.39999999999998","2.641","233","86","274","6.25","65528","77","12.375",
"852198005","625924070","160887458","10715.9","57.39999999999998","2.641","76.0","39.25","271.0","8.28","50.65","892.0","300","138","87","8","1","0.0","57.39999999999998","2.641","238","87","274","6.125","65528","76","12.125",
"852198006","625924260","160887894","10718.88","57.39999999999998","2.641","75.0","39.25","269.0","8.28","50.53","891.0","300","137","87","8","1","0.0","57.39999999999998","2.641","240","87","274","6.0","65528","75","12.125",
"852198007","625924432","160888378","10721.91","57.200000000000045","2.659","75.0","39.25","270.0","8.28","50.34","887.0","300","138","87","8","1","0.5","57.200000000000045","2.659","234","87","274","6.0","65528","75","12.25",
"852198008","625924532","160889549","10727.19","57.200000000000045","2.659","73.0","39.75","272.0","8.18","50.34","888.0","300","138","87","8","1","0.5","57.200000000000045","2.659","234","87","272","6.0","65528","75","12.25",
"852198009","625925083","160889956","10732.81","57.200000000000045","2.678","73.0","40.0","274.0","8.09","50.34","890.0","300","138","88","8","1","0.0","57.200000000000045","2.678","234","87","272","5.875","65528","74","12.375",
"852198010","625925387","160890269","10736.15","57.200000000000045","2.687","73.0","40.0","273.0","8.09","50.34","897.0","300","137","88","8","1","0.0","57.200000000000045","2.687","228","89","272","5.75","65528","73","12.375",
"852198011","625925745","160890507","10739.73","57.200000000000045","2.697","73.0","40.0","273.0","8.09","50.34","899.0","300","138","88","8","1","0.0","57.200000000000045","2.697","235","89","272","5.75","65528","73","12.375",
"852198012","625926125","160890716","10743.41","57.200000000000045","2.725","73.0","40.0","273.0","8.0","50.34","916.0","300","138","87","8","1","0.5","57.200000000000045","2.725","235","87","272","5.75","65528","74","12.25",
"852198013","625926345","160890905","10745.66","57.200000000000045","2.743","73.0","40.0","273.0","7.9","50.34","929.0","300","139","87","8","1","0.5","57.200000000000045","2.743","230","87","270","5.875","65528","74","12.25",
"852198014","625926545","160891114","10747.81","57.200000000000045","2.753","76.0","39.25","269.0","7.9","50.43","942.0","300","139","87","8","1","0.5","57.200000000000045","2.753","236","87","268","6.0","65528","75","12.375",
"852198015","625926750","160891283","10749.88","57.39999999999998","2.753","78.0","39.25","270.0","7.9","50.56","962.0","300","139","87","8","1","0.0","57.39999999999998","2.753","236","87","268","6.0","65528","75","12.375",
"852198016","625926931","160891484","10751.89","57.39999999999998","2.715","79.0","39.5","272.0","8.09","50.56","959.0","300","140","87","8","1","0.0","57.39999999999998","2.715","237","87","266","6.125","65528","76","12.375",
"852198017","625927295","160891669","10755.33","57.39999999999998","2.669","81.0","39.5","273.0","8.18","50.56","947.0","300","139","86","8","1","0.5","57.39999999999998","2.669","241","85","266","6.25","65528","77","12.375",
"852198018","625927647","160891848","10758.68","57.60000000000002","2.669","82.0","39.5","274.0","8.28","50.56","935.0","300","140","86","8","1","0.0","57.60000000000002","2.669","241","85","266","6.25","65528","77","12.375",
"852198019","625927917","160892030","10761.36","57.60000000000002","2.687","81.0","39.5","276.0","8.37","50.56","922.0","300","140","85","8","1","0.5","57.60000000000002","2.687","241","85","266","6.25","65528","77","12.375",
"852198020","625928143","160892261","10763.82","57.60000000000002","2.715","80.0","39.5","276.0","8.37","50.56","922.0","300","141","86","8","1","0.0","57.60000000000002","2.715","243","86","270","6.625","65528","79","12.0",
"852198021","625928417","160892507","10766.69","57.60000000000002","2.715","79.0","39.5","275.0","8.28","50.46","932.0","300","140","86","8","1","0.5","57.60000000000002","2.715","237","86","270","6.5","65528","78","11.875",
"852198022","625928658","160892762","10769.32","57.60000000000002","2.706","78.0","39.5","275.0","8.28","50.46","932.0","300","139","86","8","1","0.5","57.60000000000002","2.706","235","86","272","6.25","65528","76","12.0",
"852198023","625928828","160893039","10771.53","57.60000000000002","2.697","78.0","39.25","272.0","8.18","50.46","932.0","300","139","86","8","1","0.5","57.60000000000002","2.697","233","86","270","6.25","65528","76","12.0",
"852198024","625929001","160893336","10773.86","57.60000000000002","2.687","78.0","39.5","274.0","8.18","50.37","934.0","300","139","86","8","1","0.5","57.60000000000002","2.687","242","86","272","6.125","65528","75","12.125",
"852198025","625929169","160893629","10776.11","57.60000000000002","2.669","78.0","39.5","275.0","8.28","50.37","931.0","300","140","86","8","1","0.0","57.60000000000002","2.669","238","87","270","6.25","65528","76","12.0",
"852198026","625929336","160893893","10778.28","57.60000000000002","2.659","78.0","39.25","276.0","8.28","50.37","930.0","300","139","86","8","1","0.0","57.60000000000002","2.659","240","84","270","6.25","65528","77","12.375",
"852198027","625929537","160894116","10780.54","57.60000000000002","2.641","78.0","39.5","276.0","8.28","50.37","927.0","300","140","86","8","1","0.0","57.60000000000002","2.641","238","86","270","6.25","65528","76","12.5",
"852198028","625929731","160894356","10782.81","57.60000000000002","2.613","78.0","39.5","276.0","8.37","50.37","902.0","300","141","86","8","1","0.5","57.60000000000002","2.613","238","86","270","6.25","65528","76","12.5",
"852198029","625929963","160894651","10785.55","57.799999999999955","2.594","78.0","39.5","276.0","8.46","50.37","897.0","300","142","86","8","1","0.5","57.799999999999955","2.594","241","85","274","6.375","65528","77","12.375",
"852198030","625930203","160895011","10788.58","57.799999999999955","2.594","79.0","39.75","277.0","8.59","50.37","892.0","300","142","86","8","1","0.5","57.799999999999955","2.594","243","85","270","6.375","65528","77","12.375",
"852198031","625930419","160895467","10791.86","57.799999999999955","2.594","80.0","39.5","276.0","8.78","50.46","891.0","300","142","86","8","1","0.0","57.799999999999955","2.594","243","87","270","6.25","65528","77","12.375",
"852198032","625930515","160896118","10795.67","57.799999999999955","2.613","81.0","39.5","277.0","8.78","50.46","892.0","300","141","86","8","1","0.0","57.799999999999955","2.613","245","87","270","6.25","65528","77","12.375",
"852198033","625930646","160896629","10798.8","57.799999999999955","2.622","81.0","39.5","277.0","8.68","50.46","899.0","300","142","86","8","1","0.0","57.799999999999955","2.622","245","87","270","6.25","65528","77","12.375",
"852198034","625930969","160897001","10802.46","57.799999999999955","2.641","80.0","39.5","277.0","8.59","50.46","913.0","300","141","86","8","1","0.0","57.799999999999955","2.641","243","85","272","6.375","65528","77","12.5",
"852198035","625931146","160897293","10804.8","57.799999999999955","2.65","79.0","39.5","276.0","8.37","50.46","922.0","300","142","86","8","1","0.0","57.799999999999955","2.65","240","86","272","6.375","65528","77","12.625",
"852198036","625931343","160897625","10807.43","57.799999999999955","2.65","78.0","39.75","276.0","8.18","50.46","929.0","300","140","86","8","1","0.5","57.799999999999955","2.65","239","86","272","6.375","65528","77","12.5",
"852198037","625931572","160897932","10810.19","57.799999999999955","2.659","77.0","39.75","276.0","8.18","50.46","932.0","300","140","86","8","1","0.5","57.799999999999955","2.659","239","86","272","6.375","65528","77","12.5",
"852198038","625931766","160898234","10812.67","57.799999999999955","2.65","77.0","39.75","276.0","8.09","50.46","926.0","300","141","86","8","1","0.5","57.799999999999955","2.65","248","86","270","6.25","65528","77","12.5",
"852198039","625931976","160898620","10815.59","57.799999999999955","2.65","76.0","40.0","276.0","8.18","50.46","921.0","300","140","87","8","1","0.0","57.799999999999955","2.65","249","87","272","6.125","65528","76","12.125",
"852198040","625932259","160899163","10819.66","57.60000000000002","2.65","76.0","39.75","276.0","8.18","50.46","921.0","300","140","87","8","1","0.0","57.60000000000002","2.65","247","87","274","6.125","65528","76","12.125",
"852198041","625932442","160899693","10823.12","57.60000000000002","2.659","76.0","39.5","274.0","8.18","50.46","917.0","300","141","87","8","1","0.0","57.60000000000002","2.659","240","87","274","6.125","65528","76","12.125",
"852198042","625932587","160900112","10825.86","57.60000000000002","2.678","76.0","39.5","273.0","8.18","50.46","915.0","300","141","87","8","1","0.0","57.60000000000002","2.678","238","87","274","6.0","65528","74","12.0",
"852198043","625932747","160900542","10828.72","57.60000000000002","2.687","76.0","39.5","273.0","8.18","50.46","920.0","300","139","87","8","1","0.0","57.60000000000002","2.687","236","87","270","6.0","65528","74","12.0",
"852198044","625932891","160901074","10832.02","57.60000000000002","2.697","76.0","39.5","273.0","8.18","50.56","933.0","300","141","87","8","1","0.0","57.60000000000002","2.697","237","87","270","6.125","65528","76","12.25",
"852198045","625933111","160901418","10834.77","57.60000000000002","2.697","78.0","39.5","274.0","8.18","50.56","943.0","300","140","86","8","1","0.5","57.60000000000002","2.697","236","86","272","6.125","65528","75","12.25",
"852198046","625933310","160901724","10837.28","57.60000000000002","2.706","78.0","39.5","274.0","8.09","50.56","950.0","300","140","86","8","1","0.5","57.60000000000002","2.706","232","86","272","6.125","65528","76","12.5",
"852198047","625933651","160902003","10840.68","57.60000000000002","2.715","78.0","39.5","274.0","8.09","50.68","952.0","300","140","86","8","1","0.5","57.60000000000002","2.715","231","85","272","6.25","65528","77","12.5",
"852198048","625933928","160902215","10843.42","57.39999999999998","2.715","78.0","39.5","274.0","8.09","50.68","956.0","300","140","86","8","1","0.5","57.39999999999998","2.715","225","84","272","6.375","65528","77","12.625",
"852198049","625934252","160902508","10846.77","57.39999999999998","2.725","80.0","39.25","273.0","8.09","50.68","958.0","300","139","86","8","1","0.5","57.39999999999998","2.725","229","86","268","6.25","65528","76","12.875",
"852198050","625934570","160902714","10849.8","57.200000000000045","2.734","79.0","39.75","276.0","8.09","50.68","958.0","300","139","86","8","1","0.5","57.200000000000045","2.734","229","85","268","6.375","65528","77","12.75",
"852198051","625934782","160902910","10851.93","57.39999999999998","2.743","79.0","39.75","276.0","8.0","50.68","967.0","300","139","86","8","1","0.5","57.39999999999998","2.743","240","86","270","6.5","65528","78","12.5",
"852198052","625935020","160903100","10854.36","57.39999999999998","2.743","79.0","39.75","276.0","7.9","50.68","969.0","300","138","86","8","1","0.5","57.39999999999998","2.743","233","86","270","6.375","65528","77","12.75",
"852198053","625935244","160903364","10856.93","57.39999999999998","2.725","79.0","39.5","274.0","7.9","50.68","969.0","300","139","86","8","1","0.5","57.39999999999998","2.725","233","86","276","6.375","65528","77","12.75",
"852198054","625935504","160903641","10859.83","57.39999999999998","2.725","79.0","39.5","274.0","7.9","50.68","974.0","300","139","86","8","1","0.5","57.39999999999998","2.725","227","85","274","6.125","65528","75","12.5",
"852198055","625935854","160903821","10863.2","57.39999999999998","2.725","79.0","39.5","276.0","7.9","50.68","974.0","300","138","86","8","1","0.0","57.39999999999998","2.725","228","87","274","6.25","65528","76","12.375",
"852198056","625936049","160904051","10865.44","57.39999999999998","2.734","79.0","39.5","276.0","8.09","50.59","954.0","300","138","86","8","1","0.0","57.39999999999998","2.734","232","85","272","6.25","65528","76","12.375",
"852198057","625936427","160904189","10868.82","57.39999999999998","2.734","78.0","39.5","275.0","8.09","50.59","954.0","300","138","86","8","1","0.5","57.39999999999998","2.734","233","86","272","6.25","65528","76","12.5",
"852198058","625936743","160904358","10871.83","57.39999999999998","2.734","78.0","39.5","273.0","8.09","50.59","954.0","300","138","87","8","1","0.0","57.39999999999998","2.734","233","86","272","6.25","65528","76","12.5",
"852198059","625937091","160904512","10875.15","57.39999999999998","2.734","79.0","39.5","274.0","8.18","50.59","944.0","300","138","87","8","1","0.0","57.39999999999998","2.734","235","88","272","6.0","65528","75","12.5",
"852198060","625937306","160904697","10877.42","57.60000000000002","2.743","79.0","39.5","274.0","8.09","50.59","947.0","300","139","87","8","1","0.0","57.60000000000002","2.743","237","85","270","6.25","65528","76","12.5",
"852198061","625937584","160904867","10880.18","57.60000000000002","2.743","78.0","39.5","274.0","8.09","50.59","944.0","300","140","86","8","1","0.5","57.60000000000002","2.743","236","86","270","6.125","65528","76","12.75",
"852198062","625937971","160904744","10883.82","57.60000000000002","2.743","78.0","39.75","273.0","8.09","50.68","942.0","300","139","87","8","1","0.0","57.60000000000002","2.743","243","86","270","6.375","65528","77","12.375",
"852198063","625938240","160904765","10886.33","57.60000000000002","2.743","78.0","39.5","273.0","8.09","50.68","942.0","300","140","87","8","1","0.0","57.60000000000002","2.743","246","88","272","6.25","65528","76","12.125",
"852198064","625938421","160905149","10888.72","57.60000000000002","2.743","81.0","40.0","280.0","8.18","50.68","950.0","300","139","85","8","1","0.5","57.60000000000002","2.743","255","88","272","6.25","65528","76","12.125",
"852198065","625938721","160905173","10891.51","57.60000000000002","2.753","81.0","40.0","283.0","8.18","50.78","972.0","300","140","84","8","1","0.5","57.60000000000002","2.753","254","85","272","6.125","65528","75","12.25",
"852198066","625939033","160905206","10894.42","57.60000000000002","2.753","81.0","40.0","283.0","8.09","50.65","938.0","300","140","84","8","1","0.5","57.60000000000002","2.753","247","85","268","6.125","65528","75","12.25",
"852198067","625939337","160905466","10897.44","57.60000000000002","2.753","81.0","40.0","283.0","8.28","50.53","946.0","300","139","84","8","1","0.5","57.60000000000002","2.753","241","85","270","6.125","65528","75","12.25",
"852198068","625939577","160905936","10900.65","57.60000000000002","2.762","91.7","38.25","266.0","8.28","50.53","946.0","300","139","86","8","1","0.0","57.60000000000002","2.762","236","87","278","6.375","65528","77","12.875",
"852198069","625939819","160906564","10904.57","57.60000000000002","2.771","91.7","38.0","264.0","8.68","50.18","955.0","300","140","86","8","1","0.0","57.60000000000002","2.771","236","87","278","6.375","65528","77","12.875",
"852198070","625940204","160906855","10908.52","57.60000000000002","2.79","91.7","38.0","264.0","8.68","50.18","953.0","300","140","86","8","1","0.0","57.60000000000002","2.79","260","86","250","6.0","65528","74","13.125",
"852198071","625940688","160907070","10913.08","57.60000000000002","2.809","91.7","38.0","264.0","8.68","50.18","980.0","300","140","86","8","1","0.0","57.60000000000002","2.809","260","87","250","6.75","65528","80","12.875",
"852198072","625941322","160907280","10918.95","57.60000000000002","2.827","87.7","38.75","270.0","8.46","50.18","1035.0","300","141","86","8","1","0.0","57.60000000000002","2.827","255","85","250","7.0","65528","82","13.0",
"852198073","625941965","160907486","10924.9","57.39999999999998","2.883","87.7","38.75","270.0","8.18","50.18","1030.0","300","141","86","8","1","0.0","57.39999999999998","2.883","256","86","252","6.875","65528","81","13.25",
"852198074","625942355","160907731","10928.74","57.39999999999998","2.883","82.0","39.25","274.0","8.0","50.18","1052.0","300","142","85","8","1","0.5","57.39999999999998","2.883","256","85","252","7.0","65528","81","13.125",
"852198075","625942545","160908039","10931.22","57.39999999999998","2.883","81.0","39.0","271.0","7.68","50.28","1049.0","300","142","86","8","1","0.0","57.39999999999998","2.883","247","85","262","7.0","65528","81","13.125",
"852198076","625942662","160908336","10933.23","57.200000000000045","2.93","81.0","39.0","270.0","7.68","50.28","1049.0","300","141","87","8","1","0.0","57.200000000000045","2.93","247","86","266","6.75","65528","80","12.25",
"852198077","625942742","160908658","10935.21","57.200000000000045","2.93","81.0","39.25","272.0","7.59","50.28","1054.0","300","142","86","8","1","0.5","57.200000000000045","2.93","239","85","266","6.625","65528","78","12.5",
"852198078","625942748","160908999","10937.14","57.200000000000045","2.902","81.0","39.25","272.0","7.59","50.28","1050.0","300","142","86","8","1","0.5","57.200000000000045","2.902","239","88","266","6.375","65528","78","12.25",
"852198079","625942749","160909328","10938.95","57.200000000000045","2.529","81.0","39.25","272.0","7.59","50.37","1040.0","300","142","86","8","1","0.5","57.200000000000045","2.529","243","87","266","6.25","65528","76","12.375",
"852198080","625942823","160909642","10940.87","57.200000000000045","2.482","80.0","39.25","273.0","7.68","50.37","1013.0","300","142","86","8","1","0.5","57.200000000000045","2.482","239","87","268","6.25","65528","76","12.125",
"852198081","625942924","160909892","10942.57","57.200000000000045","2.454","80.0","39.25","273.0","7.9","50.37","912.0","300","141","86","8","1","0.5","57.200000000000045","2.454","236","86","270","6.25","65528","76","12.625",
"852198082","625943081","160910146","10944.63","57.200000000000045","2.445","80.0","39.5","275.0","8.0","50.28","913.0","300","141","86","8","1","0.5","57.200000000000045","2.445","240","85","272","6.375","65528","77","12.375",
"852198083","625943256","160910391","10946.78","57.39999999999998","2.361","79.0","39.75","275.0","8.18","50.28","890.0","300","140","86","8","1","0.5","57.39999999999998","2.361","240","85","272","6.25","65528","77","12.25",
"852198084","625943453","160910495","10948.7","57.39999999999998","2.361","76.0","40.0","274.0","8.28","50.37","870.0","300","140","87","8","1","0.5","57.39999999999998","2.361","230","87","274","6.25","65528","77","12.0",
"852198085","625943649","160910553","10950.56","57.39999999999998","2.361","76.0","40.25","276.0","8.37","50.37","860.0","300","140","87","8","1","0.5","57.39999999999998","2.361","235","88","274","6.0","65528","75","12.25",
"852198086","625943940","160910522","10953.27","57.200000000000045","2.361","76.0","40.25","277.0","8.59","50.37","858.0","300","140","87","8","1","0.5","57.200000000000045","2.361","237","88","272","6.0","65528","75","12.25",
"852198087","625944098","160910877","10955.56","57.200000000000045","2.37","77.0","40.0","277.0","8.78","50.37","857.0","300","140","87","8","1","0.0","57.200000000000045","2.37","237","87","272","5.875","65528","74","12.25",
"852198088","625944267","160911250","10958.06","57.200000000000045","2.417","79.0","40.0","277.0","8.87","50.37","855.0","300","140","86","8","1","0.0","57.200000000000045","2.417","239","87","272","5.875","65528","74","12.375",
"852198089","625944395","160911667","10960.43","57.200000000000045","2.426","79.0","39.5","275.0","8.87","50.46","855.0","300","140","86","8","1","0.0","57.200000000000045","2.426","239","85","272","6.0","65528","75","12.5",
"852198090","625944652","160911916","10963.19","57.200000000000045","2.463","79.0","39.5","275.0","8.96","50.56","852.0","300","141","86","8","1","0.5","57.200000000000045","2.463","240","84","278","6.0","65528","75","12.375",
"852198091","625944832","160912247","10965.72","57.39999999999998","2.473","78.0","39.5","273.0","8.96","50.56","855.0","300","143","86","8","1","0.5","57.39999999999998","2.473","242","87","280","6.375","65528","77","12.125",
"852198092","625945057","160912583","10968.53","57.39999999999998","2.501","78.0","39.25","272.0","8.87","50.56","859.0","300","143","86","8","1","0.5","57.39999999999998","2.501","234","86","272","6.25","65528","75","11.75",
"852198093","625945341","160913080","10972.38","57.39999999999998","2.51","78.0","39.5","273.0","8.87","50.56","864.0","300","143","87","8","1","0.0","57.39999999999998","2.51","240","87","270","6.0","65528","75","12.125",
