"session","time","distance","heart.rate","speed","power","pace"
4,2017-06-11 08:25:55,4187.2,142,9,226,6.66666666666667
4,2017-06-11 08:25:56,4189.7,142,11.5199999999993,225,5.20833333333363
4,2017-06-11 08:25:57,4192.9,142,11.5200000000026,226,5.20833333333215
4,2017-06-11 08:25:58,4196.1,142,12.959999999998,228,4.62962962963033
4,2017-06-11 08:25:59,4199.7,143,12.9600000000013,228,4.62962962962916
4,2017-06-11 08:26:00,4203.3,142,8.28000000000065,229,7.24637681159363
4,2017-06-11 08:26:01,4205.6,142,9.71999999999934,229,6.17283950617326
4,2017-06-11 08:26:02,4208.3,142,7.2,230,8.33333333333333
4,2017-06-11 08:26:03,4210.3,143,9.71999999999934,227,6.17283950617326
4,2017-06-11 08:26:04,4213,143,6.83999999999869,228,8.77192982456308
4,2017-06-11 08:26:05,4214.9,143,7.2,227,8.33333333333333
4,2017-06-11 08:26:06,4216.9,144,5.04000000000196,224,11.9047619047573
4,2017-06-11 08:26:07,4218.3,143,9.71999999999934,228,6.17283950617326
4,2017-06-11 08:26:08,4221,143,3.24000000000033,227,18.5185185185166
4,2017-06-11 08:26:10,4222.8,141,4.31999999999934,224,13.888888888891
4,2017-06-11 08:26:11,4224,142,8.28000000000065,228,7.24637681159363
4,2017-06-11 08:26:12,4226.3,141,10.0800000000007,226,5.95238095238057
4,2017-06-11 08:26:13,4229.1,142,12.2399999999987,226,4.90196078431425
4,2017-06-11 08:26:14,4232.5,143,12.9600000000013,225,4.62962962962916
4,2017-06-11 08:26:15,4236.1,142,13.3199999999993,223,4.50450450450472
4,2017-06-11 08:26:16,4239.8,142,11.5199999999993,226,5.20833333333363
4,2017-06-11 08:26:17,4243,143,9.36000000000131,230,6.41025641025551
4,2017-06-11 08:26:18,4245.6,143,12.959999999998,229,4.62962962963033
4,2017-06-11 08:26:19,4249.2,142,12.9600000000013,228,4.62962962962916
4,2017-06-11 08:26:20,4252.8,143,12.2399999999987,227,4.90196078431425
4,2017-06-11 08:26:21,4256.2,143,12.6,230,4.76190476190476
4,2017-06-11 08:26:22,4259.7,143,11.8800000000007,233,5.05050505050477
4,2017-06-11 08:26:23,4263,143,10.8,232,5.55555555555556
4,2017-06-11 08:26:24,4266,144,10.8,229,5.55555555555556
4,2017-06-11 08:26:25,4269,144,10.4399999999987,230,5.74712643678233
4,2017-06-11 08:26:26,4271.9,145,10.8,226,5.55555555555556
4,2017-06-11 08:26:27,4274.9,144,10.0800000000007,226,5.95238095238057
4,2017-06-11 08:26:28,4277.7,144,11.1600000000013,223,5.37634408602087
4,2017-06-11 08:26:29,4280.8,144,11.159999999998,229,5.37634408602245
4,2017-06-11 08:26:30,4283.9,144,12.240000000002,225,4.90196078431294
4,2017-06-11 08:26:31,4287.3,145,11.8800000000007,231,5.05050505050477
4,2017-06-11 08:26:32,4290.6,144,11.5199999999993,236,5.20833333333363
4,2017-06-11 08:26:33,4293.8,144,7.2,234,8.33333333333333
4,2017-06-11 08:26:34,4295.8,144,10.4399999999987,235,5.74712643678233
4,2017-06-11 08:26:35,4298.7,144,10.440000000002,233,5.74712643678053
4,2017-06-11 08:26:36,4301.6,144,8.63999999999869,227,6.9444444444455
4,2017-06-11 08:26:37,4304,144,6.83999999999869,221,8.77192982456308
4,2017-06-11 08:26:38,4305.9,144,9,223,6.66666666666667
4,2017-06-11 08:26:39,4308.4,144,9.36000000000131,219,6.41025641025551
4,2017-06-11 08:26:40,4311,145,8.28000000000065,224,7.24637681159363
4,2017-06-11 08:26:41,4313.3,145,8.63999999999869,228,6.9444444444455
4,2017-06-11 08:26:42,4315.7,144,6.84000000000196,233,8.77192982455888
4,2017-06-11 08:26:43,4317.6,144,7.91999999999934,233,7.5757575757582
4,2017-06-11 08:26:44,4319.8,144,7.91999999999934,243,7.5757575757582
4,2017-06-11 08:26:45,4322,144,7.2,240,8.33333333333333
4,2017-06-11 08:26:46,4324,145,7.91999999999934,243,7.5757575757582
4,2017-06-11 08:26:47,4326.2,145,8.28000000000065,240,7.24637681159363
4,2017-06-11 08:26:48,4328.5,145,10.4399999999987,237,5.74712643678233
4,2017-06-11 08:26:49,4331.4,145,7.92000000000262,242,7.57575757575507
4,2017-06-11 08:26:50,4333.6,146,6.47999999999738,243,9.259259259263
4,2017-06-11 08:26:51,4335.4,145,7.2,247,8.33333333333333
4,2017-06-11 08:26:52,4337.4,144,10.8,253,5.55555555555556
4,2017-06-11 08:26:53,4340.4,146,9.36000000000131,255,6.41025641025551
4,2017-06-11 08:26:54,4343,145,9.36000000000131,261,6.41025641025551
4,2017-06-11 08:26:55,4345.6,146,7.2,266,8.33333333333333
4,2017-06-11 08:26:56,4347.6,145,6.83999999999869,259,8.77192982456308
4,2017-06-11 08:26:57,4349.5,146,6.83999999999869,246,8.77192982456308
4,2017-06-11 08:26:58,4351.4,146,9.72000000000262,237,6.17283950617118
4,2017-06-11 08:26:59,4354.1,145,10.8,243,5.55555555555556
4,2017-06-11 08:27:00,4357.1,145,11.159999999998,231,5.37634408602245
4,2017-06-11 08:27:01,4360.2,145,9.36000000000131,229,6.41025641025551
4,2017-06-11 08:27:02,4362.8,146,7.55999999999803,226,7.93650793651
4,2017-06-11 08:27:03,4364.9,146,5.4,228,11.1111111111111
4,2017-06-11 08:27:04,4366.4,144,6.48000000000065,227,9.25925925925832
4,2017-06-11 08:27:05,4368.2,145,8.28000000000065,231,7.24637681159363
4,2017-06-11 08:27:06,4370.5,144,6.11999999999935,231,9.8039215686285
4,2017-06-11 08:27:07,4372.2,145,19.440000000002,234,3.08641975308611
4,2017-06-11 08:27:08,4377.6,144,8.27999999999738,230,7.2463768115965
4,2017-06-11 08:27:09,4379.9,145,15.1200000000026,235,3.96825396825328
4,2017-06-11 08:27:10,4384.1,145,9.9,235,6.06060606060606
4,2017-06-11 08:27:12,4389.6,145,6.11999999999935,237,9.8039215686285
4,2017-06-11 08:27:13,4391.3,145,9.35999999999803,236,6.41025641025776
4,2017-06-11 08:27:14,4393.9,145,9.72000000000262,232,6.17283950617118
4,2017-06-11 08:27:15,4396.6,145,10.0799999999974,232,5.9523809523825
4,2017-06-11 08:27:16,4399.4,145,7.92000000000262,233,7.57575757575507
4,2017-06-11 08:27:17,4401.6,146,7.2,233,8.33333333333333
4,2017-06-11 08:27:18,4403.6,146,9,235,6.66666666666667
4,2017-06-11 08:27:19,4406.1,147,10.4399999999987,236,5.74712643678233
4,2017-06-11 08:27:20,4409,147,7.91999999999934,237,7.5757575757582
4,2017-06-11 08:27:21,4411.2,146,9.36000000000131,247,6.41025641025551
4,2017-06-11 08:27:22,4413.8,147,7.2,248,8.33333333333333
4,2017-06-11 08:27:23,4415.8,146,7.91999999999934,244,7.5757575757582
4,2017-06-11 08:27:24,4418,146,11.1600000000013,233,5.37634408602087
4,2017-06-11 08:27:25,4421.1,145,9,234,6.66666666666667
4,2017-06-11 08:27:26,4423.6,146,18.359999999998,231,3.2679738562095
4,2017-06-11 08:27:27,4428.7,145,11.8800000000007,230,5.05050505050477
4,2017-06-11 08:27:28,4432,146,12.6,230,4.76190476190476
4,2017-06-11 08:27:29,4435.5,146,10.4399999999987,227,5.74712643678233
4,2017-06-11 08:27:30,4438.4,147,12.240000000002,230,4.90196078431294
4,2017-06-11 08:27:31,4441.8,145,7.91999999999934,230,7.5757575757582
4,2017-06-11 08:27:32,4444,145,10.4399999999987,230,5.74712643678233
4,2017-06-11 08:27:33,4446.9,145,8.28000000000065,230,7.24637681159363
4,2017-06-11 08:27:34,4449.2,145,13.3199999999993,230,4.50450450450472
4,2017-06-11 08:27:35,4452.9,145,14.4,230,4.16666666666667
4,2017-06-11 08:27:36,4456.9,145,7.2,230,8.33333333333333
4,2017-06-11 08:27:37,4458.9,144,10.0800000000007,232,5.95238095238057
4,2017-06-11 08:27:38,4461.7,144,9,229,6.66666666666667
4,2017-06-11 08:27:39,4464.2,144,6.84000000000196,231,8.77192982455888
4,2017-06-11 08:27:40,4466.1,144,5.75999999999804,231,10.4166666666702
4,2017-06-11 08:27:41,4467.7,144,5.4,228,11.1111111111111
4,2017-06-11 08:27:42,4469.2,143,7.56000000000131,229,7.93650793650656
4,2017-06-11 08:27:43,4471.3,144,7.91999999999934,228,7.5757575757582
4,2017-06-11 08:27:44,4473.5,144,12.2399999999987,227,4.90196078431425
