record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.vertical_ratio[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],record.stance_time_percent[percent],record.stance_time[ms],record.stance_time_balance[percent],
"865269268","626095297","159702087","6817.73","102.20000000000005","2.631","84.7","8.87","930.0","300","152","84","24","1","0.5","102.20000000000005","2.631","239","84","268","7.0","65518","81","12.625","38.75","275.0","51.31",
"865269269","626095588","159702087","6820.44","102.20000000000005","2.603","84.7","8.87","926.0","300","151","84","24","1","0.5","102.20000000000005","2.603","240","86","266","7.0","65518","80","12.625","38.75","273.0","51.31",
"865269270","626095885","159702092","6823.2","102.20000000000005","2.594","84.7","8.96","925.0","300","152","84","24","1","0.5","102.20000000000005","2.594","239","86","266","7.0","65518","80","12.625","38.5","273.0","51.31",
"865269271","626096180","159702079","6825.96","102.20000000000005","2.594","84.7","9.06","904.0","300","153","85","24","1","0.0","102.20000000000005","2.594","239","86","262","6.875","65518","80","13.125","38.5","272.0","51.31",
"865269272","626096539","159702116","6829.3","102.39999999999998","2.594","84.7","9.15","897.0","300","152","85","24","1","0.0","102.39999999999998","2.594","243","83","262","7.125","65518","82","13.125","38.25","271.0","51.31",
"865269273","626096817","159702132","6831.9","102.39999999999998","2.613","84.7","9.15","895.0","300","152","85","24","1","0.0","102.39999999999998","2.613","244","88","268","7.0","65518","81","12.25","38.75","273.0","51.31",
"865269274","626097059","159702158","6834.16","102.60000000000002","2.613","84.7","9.06","921.0","300","153","84","24","1","0.5","102.60000000000002","2.613","244","85","268","6.625","65518","79","12.25","38.75","275.0","51.31",
"865269275","626097281","159702199","6836.24","102.60000000000002","2.594","84.7","9.06","923.0","300","152","84","24","1","0.5","102.60000000000002","2.594","243","85","264","6.625","65518","79","12.25","38.75","275.0","51.31",
"865269276","626097517","159702214","6838.44","102.60000000000002","2.575","85.7","9.06","927.0","300","152","84","24","1","0.5","102.60000000000002","2.575","246","86","262","6.875","65518","80","12.875","38.75","276.0","51.31",
"865269277","626097811","159702207","6841.16","102.60000000000002","2.566","85.7","9.15","916.0","300","152","84","24","1","0.5","102.60000000000002","2.566","246","85","260","7.0","65518","81","13.125","38.75","276.0","51.31",
"865269278","626098050","159702198","6843.39","102.79999999999995","2.557","85.7","9.37","897.0","300","152","84","24","1","0.5","102.79999999999995","2.557","252","83","262","7.125","65518","82","12.875","39.0","277.0","51.31",
"865269279","626098267","159702246","6845.42","103.0","2.538","86.7","9.46","884.0","300","151","84","24","1","0.5","103.0","2.538","253","83","272","7.125","65518","82","12.875","39.0","277.0","51.31",
"865269280","626098519","159702286","6847.79","103.20000000000005","2.519","86.7","9.75","858.0","300","151","84","24","1","0.5","103.20000000000005","2.519","253","85","272","6.875","65518","80","12.5","39.25","277.0","51.31",
"865269281","626098765","159702335","6850.09","103.20000000000005","2.51","86.7","9.93","846.0","300","152","84","24","1","0.5","103.20000000000005","2.51","260","84","262","7.0","65518","81","12.625","39.25","278.0","51.31",
"865269282","626099169","159702382","6853.87","103.20000000000005","2.51","86.7","9.93","835.0","300","152","84","24","1","0.5","103.20000000000005","2.51","264","83","260","6.875","65518","80","12.75","39.25","277.0","51.31",
"865269283","626099465","159702385","6856.63","103.20000000000005","2.519","85.7","10.03","836.0","300","151","85","24","1","0.0","103.20000000000005","2.519","267","85","258","7.0","65518","81","12.875","39.0","276.0","51.21",
"865269284","626099772","159702400","6859.49","103.20000000000005","2.519","85.7","10.03","841.0","300","152","85","24","1","0.0","103.20000000000005","2.519","275","84","256","7.0","65518","82","13.0","39.0","276.0","51.09",
"865269285","626100143","159702393","6862.95","103.0","2.519","85.7","9.93","845.0","300","152","85","24","1","0.0","103.0","2.519","270","86","254","7.125","65518","82","13.25","39.0","275.0","50.96",
"865269286","626100414","159702390","6865.47","103.0","2.529","84.7","9.75","848.0","300","152","85","24","1","0.0","103.0","2.529","273","86","256","7.125","65518","82","13.25","39.25","276.0","50.96",
"865269287","626100708","159702400","6868.22","103.0","2.529","84.7","9.65","854.0","300","152","85","24","1","0.0","103.0","2.529","275","86","264","7.25","65519","83","12.375","38.75","273.0","51.06",
"865269288","626101008","159702427","6871.01","103.0","2.529","84.7","9.65","860.0","300","152","85","23","1","0.5","103.0","2.529","270","85","260","6.75","65519","80","12.625","38.75","272.0","51.06",
"865269289","626101289","159702536","6873.7","103.0","2.529","84.7","9.65","866.0","300","152","85","23","1","0.5","103.0","2.529","269","84","260","6.875","65519","81","12.625","38.75","273.0","51.15",
"865269290","626101584","159702565","6876.45","103.20000000000005","2.529","84.7","9.56","869.0","300","152","85","23","1","0.0","103.20000000000005","2.529","266","85","264","6.625","65519","79","12.375","38.75","273.0","51.15",
"865269291","626101860","159702601","6879.03","103.20000000000005","2.529","84.7","9.65","869.0","300","153","85","23","1","0.5","103.20000000000005","2.529","267","85","264","6.75","65519","79","12.75","38.5","271.0","51.25",
"865269292","626102174","159702622","6881.96","103.20000000000005","2.538","85.7","9.65","872.0","300","153","85","23","1","0.5","103.20000000000005","2.538","264","85","268","6.75","65519","79","11.875","38.75","273.0","51.25",
"865269293","626102483","159702659","6884.86","103.20000000000005","2.538","85.7","9.56","874.0","300","153","85","23","1","0.5","103.20000000000005","2.538","269","84","266","6.625","65519","78","11.875","39.0","274.0","51.25",
"865269294","626102871","159702670","6888.47","103.20000000000005","2.547","84.7","9.56","877.0","300","153","85","23","1","0.5","103.20000000000005","2.547","270","84","256","6.625","65519","78","11.875","38.5","271.0","51.25",
"865269295","626103256","159702681","6892.07","103.20000000000005","2.566","84.7","9.46","885.0","300","153","85","23","1","0.5","103.20000000000005","2.566","273","83","256","7.125","65519","82","12.875","38.5","271.0","51.25",
"865269296","626103614","159702678","6895.4","103.39999999999998","2.585","84.7","9.15","933.0","300","152","85","23","1","0.0","103.39999999999998","2.585","273","83","258","7.125","65519","82","12.875","38.75","273.0","51.25",
"865269297","626103993","159702654","6898.92","103.60000000000002","2.603","84.7","9.06","958.0","300","152","85","23","1","0.0","103.60000000000002","2.603","273","85","260","6.875","65519","81","12.75","38.5","273.0","51.25",
"865269298","626104367","159702621","6902.42","103.60000000000002","2.631","85.7","8.96","968.0","300","152","85","23","1","0.0","103.60000000000002","2.631","269","84","262","7.0","65519","81","12.5","38.75","273.0","51.34",
"865269299","626104724","159702553","6905.76","103.60000000000002","2.669","85.7","8.78","992.0","300","152","85","23","1","0.0","103.60000000000002","2.669","266","85","262","6.75","65519","80","12.375","38.25","270.0","51.34",
"865269300","626105019","159702470","6908.53","103.60000000000002","2.678","85.7","8.68","997.0","300","151","85","23","1","0.0","103.60000000000002","2.678","268","83","262","7.0","65519","81","12.25","38.75","273.0","51.34",
"865269301","626105259","159702375","6910.77","103.79999999999995","2.678","85.7","8.59","999.0","300","152","85","23","1","0.0","103.79999999999995","2.678","272","86","258","7.0","65519","81","12.625","38.75","273.0","51.25",
"865269302","626105522","159702336","6913.22","103.79999999999995","2.631","85.7","8.59","998.0","300","153","85","23","1","0.0","103.79999999999995","2.631","273","85","258","7.0","65519","81","12.75","39.0","275.0","51.25",
"865269303","626105804","159702312","6915.85","103.79999999999995","2.603","85.7","8.59","976.0","300","151","85","23","1","0.0","103.79999999999995","2.603","266","85","260","7.0","65519","81","12.75","38.75","274.0","51.25",
"865269304","626106095","159702311","6918.55","103.79999999999995","2.594","84.7","8.78","940.0","300","152","85","23","1","0.0","103.79999999999995","2.594","270","84","260","7.0","65519","81","12.75","38.75","274.0","51.25",
"865269305","626106404","159702281","6921.42","103.79999999999995","2.594","84.7","8.78","926.0","300","153","85","23","1","0.0","103.79999999999995","2.594","271","84","262","7.125","65520","81","12.625","38.75","273.0","51.25",
"865269306","626106730","159702296","6924.45","103.79999999999995","2.594","83.7","8.87","916.0","300","152","85","23","1","0.0","103.79999999999995","2.594","267","85","264","7.0","65520","81","12.5","38.5","272.0","51.25",
"865269307","626106997","159702288","6926.95","103.79999999999995","2.585","83.7","8.87","912.0","300","152","85","23","1","0.0","103.79999999999995","2.585","267","86","264","6.875","65520","80","12.5","38.5","272.0","51.25",
"865269308","626107349","159702296","6930.23","103.60000000000002","2.594","83.7","9.06","906.0","300","152","85","23","1","0.0","103.60000000000002","2.594","270","85","264","6.75","65520","79","12.375","38.75","273.0","51.25",
"865269309","626107628","159702275","6932.83","103.60000000000002","2.575","84.7","9.06","906.0","300","152","85","23","1","0.0","103.60000000000002","2.575","268","86","262","6.625","65520","79","12.5","38.75","273.0","51.25",
"865269310","626107970","159702302","6936.02","103.60000000000002","2.594","84.7","9.06","905.0","300","152","85","23","1","0.0","103.60000000000002","2.594","270","83","262","6.625","65520","79","12.5","38.75","274.0","51.25",
"865269311","626108261","159702347","6938.75","103.60000000000002","2.613","84.7","9.06","901.0","300","152","85","23","1","0.0","103.60000000000002","2.613","266","84","262","6.875","65520","80","12.5","38.75","275.0","51.25",
"865269312","626108658","159702440","6942.48","103.60000000000002","2.622","86.7","9.25","908.0","300","153","85","23","1","0.0","103.60000000000002","2.622","264","85","262","6.875","65520","80","12.5","38.75","274.0","51.25",
"865269313","626109040","159702485","6946.06","103.60000000000002","2.706","87.7","9.15","926.0","300","152","84","23","1","0.5","103.60000000000002","2.706","267","84","264","7.0","65520","81","12.25","38.75","275.0","51.25",
"865269314","626109378","159702516","6949.21","103.60000000000002","2.771","86.7","9.06","940.0","300","152","84","23","1","0.5","103.60000000000002","2.771","270","86","264","7.0","65520","81","12.125","38.75","275.0","51.15",
"865269315","626109673","159702509","6951.96","103.79999999999995","2.781","85.7","8.96","947.0","300","153","85","23","1","0.0","103.79999999999995","2.781","272","85","264","6.875","65520","80","12.125","38.75","275.0","51.15",
"865269316","626110032","159702548","6955.32","103.60000000000002","2.781","85.7","8.78","970.0","300","152","85","23","1","0.0","103.60000000000002","2.781","270","85","264","6.875","65520","80","12.375","39.0","275.0","51.25",
"865269317","626110340","159702592","6958.2","103.60000000000002","2.799","85.7","8.78","979.0","300","151","85","23","1","0.0","103.60000000000002","2.799","270","85","264","6.875","65520","80","12.375","39.0","276.0","51.34",
"865269318","626110651","159702629","6961.11","103.60000000000002","2.799","85.7","8.68","982.0","300","152","85","23","1","0.0","103.60000000000002","2.799","263","85","262","6.75","65520","80","12.5","38.75","274.0","51.34",
"865269319","626111007","159702660","6964.44","103.60000000000002","2.799","85.7","8.68","982.0","300","153","85","23","1","0.0","103.60000000000002","2.799","259","85","262","6.875","65520","80","12.625","38.75","273.0","51.34",
"865269320","626111386","159702732","6967.99","103.79999999999995","2.827","84.7","8.46","985.0","300","152","85","23","1","0.0","103.79999999999995","2.827","259","84","264","6.875","65520","81","12.375","38.75","273.0","51.34",
"865269321","626111797","159702768","6971.83","104.0","2.893","84.7","8.46","998.0","300","152","84","23","1","0.5","104.0","2.893","257","85","262","6.75","65520","80","12.625","39.0","276.0","51.34",
"865269322","626112171","159702763","6975.32","104.0","2.948","85.7","8.46","996.0","300","153","84","23","1","0.0","104.0","2.948","260","84","262","6.875","65520","80","12.5","38.75","275.0","51.34",
"865269323","626112551","159702801","6978.87","104.0","2.976","85.7","8.37","997.0","300","152","84","23","1","0.5","104.0","2.976","255","83","264","7.0","65520","81","12.375","38.75","274.0","51.34",
"865269324","626112838","159702793","6981.54","104.0","2.976","85.7","8.37","999.0","300","152","84","23","1","0.5","104.0","2.976","256","83","264","7.0","65520","81","12.5","38.75","276.0","51.34",
"865269325","626113171","159702803","6984.65","104.0","2.986","85.7","8.18","1028.0","300","153","84","23","1","0.5","104.0","2.986","258","84","264","6.875","65520","80","12.5","38.75","275.0","51.34",
"865269326","626113492","159702823","6987.64","104.20000000000005","2.986","85.7","8.18","1028.0","300","153","84","23","1","0.5","104.20000000000005","2.986","258","84","264","7.125","65520","81","12.5","38.75","275.0","51.34",
"865269327","626113803","159702806","6990.55","104.20000000000005","2.986","84.7","8.09","1035.0","300","152","85","23","1","0.0","104.20000000000005","2.986","258","86","264","7.0","65520","81","12.375","39.25","277.0","51.43",
"865269328","626114140","159702790","6993.69","104.20000000000005","2.976","84.7","8.09","1037.0","300","153","85","23","1","0.0","104.20000000000005","2.976","262","84","264","7.0","65520","81","12.375","39.25","277.0","51.43",
"865269329","626114397","159702754","6996.08","104.20000000000005","2.967","85.7","8.09","1042.0","300","153","84","23","1","0.5","104.20000000000005","2.967","261","85","264","6.625","65520","79","12.375","39.25","277.0","51.43",
"865269330","626114633","159702784","6998.29","104.20000000000005","2.93","85.7","8.09","1042.0","300","154","84","23","1","0.5","104.20000000000005","2.93","263","85","266","6.625","65520","79","12.375","38.75","274.0","51.43",
"865269331","626114902","159702794","7000.8","104.39999999999998","2.883","85.7","8.09","1036.0","300","152","84","23","1","0.5","104.39999999999998","2.883","260","84","266","6.875","65520","80","12.25","38.75","276.0","51.56",
"865269332","626115157","159702766","7003.18","104.60000000000002","2.837","85.7","8.09","1036.0","300","153","84","23","1","0.5","104.60000000000002","2.837","262","84","262","6.75","65520","79","12.5","38.75","276.0","51.56",
"865269333","626115467","159702759","7006.07","104.60000000000002","2.818","85.7","8.09","1036.0","300","153","84","23","1","0.5","104.60000000000002","2.818","262","84","264","7.0","65520","81","12.625","39.0","277.0","51.56",
"865269334","626115775","159702754","7008.94","104.79999999999995","2.818","85.7","8.09","1036.0","300","153","84","23","1","0.5","104.79999999999995","2.818","266","84","262","7.0","65520","81","12.625","39.0","277.0","51.56",
"865269335","626116131","159702757","7012.25","104.79999999999995","2.827","85.7","8.46","959.0","300","153","84","23","1","0.5","104.79999999999995","2.827","268","84","266","7.125","65520","82","12.25","39.0","277.0","51.65",
"865269336","626116461","159702812","7015.35","104.60000000000002","2.846","83.7","8.46","960.0","300","152","84","23","1","0.5","104.60000000000002","2.846","264","85","266","7.0","65520","80","12.125","39.25","279.0","51.65",
"865269337","626116773","159702848","7018.26","104.60000000000002","2.865","83.7","8.46","960.0","300","154","84","23","1","0.5","104.60000000000002","2.865","262","85","266","6.75","65520","79","12.125","39.25","277.0","51.65",
"865269338","626117052","159702838","7020.87","104.39999999999998","2.865","83.7","8.46","960.0","300","152","85","23","1","0.0","104.39999999999998","2.865","263","83","268","6.625","65521","79","12.25","39.25","277.0","51.65",
"865269339","626117317","159702789","7023.34","104.39999999999998","2.865","83.7","8.37","977.0","300","152","85","23","1","0.0","104.39999999999998","2.865","265","83","266","6.625","65521","79","12.375","39.25","277.0","51.65",
"865269340","626117598","159702740","7025.97","104.39999999999998","2.846","83.7","8.28","989.0","300","153","85","23","1","0.0","104.39999999999998","2.846","265","86","264","6.5","65521","78","12.5","39.0","277.0","51.65",
"865269341","626117833","159702621","7028.22","104.20000000000005","2.846","84.7","8.37","993.0","300","152","84","23","1","0.5","104.20000000000005","2.846","265","83","264","6.5","65521","78","12.75","39.0","277.0","51.75",
"865269342","626118120","159702590","7030.89","104.39999999999998","2.827","84.7","8.37","993.0","300","152","84","23","1","0.5","104.39999999999998","2.827","267","82","264","7.25","65521","83","12.5","38.75","277.0","51.75",
"865269343","626118499","159702543","7034.42","104.60000000000002","2.827","84.7","8.46","972.0","300","152","84","23","1","0.5","104.60000000000002","2.827","263","82","262","7.25","65521","83","12.5","38.75","277.0","51.75",
"865269344","626118739","159702475","7036.67","104.60000000000002","2.827","84.7","8.59","966.0","300","152","84","23","1","0.5","104.60000000000002","2.827","259","84","264","6.875","65521","80","12.875","38.75","277.0","51.75",
"865269345","626119091","159702478","7039.95","104.60000000000002","2.837","85.7","8.59","966.0","300","152","84","23","1","0.5","104.60000000000002","2.837","258","83","264","7.0","65521","81","12.625","38.75","276.0","51.75",
"865269346","626119467","159702469","7043.44","104.79999999999995","2.837","85.7","8.68","968.0","300","152","84","23","1","0.5","104.79999999999995","2.837","261","83","264","7.0","65521","81","12.625","38.75","276.0","51.75",
"865269347","626119808","159702472","7046.62","104.79999999999995","2.865","85.7","8.68","968.0","300","153","84","23","1","0.0","104.79999999999995","2.865","269","83","264","7.125","65521","81","12.5","38.5","276.0","51.75",
"865269348","626120109","159702343","7049.49","105.0","2.874","85.7","8.68","968.0","300","153","84","23","1","0.5","105.0","2.874","269","85","264","7.25","65521","82","12.375","38.75","276.0","51.75",
"865269349","626120401","159702359","7052.21","105.20000000000005","2.874","85.7","8.68","968.0","300","153","84","23","1","0.5","105.20000000000005","2.874","267","84","266","6.875","65521","80","12.625","38.5","276.0","51.75",
"865269350","626120857","159702303","7056.48","105.20000000000005","2.874","85.7","8.28","1023.0","300","153","84","23","1","0.0","105.20000000000005","2.874","266","83","264","6.875","65521","80","12.625","38.5","275.0","51.65",
"865269351","626121161","159702259","7059.29","105.20000000000005","2.893","85.7","8.28","1027.0","300","153","84","23","1","0.0","105.20000000000005","2.893","264","85","264","6.875","65521","80","12.625","38.5","275.0","51.65",
"865269352","626121486","159702256","7062.32","105.39999999999998","2.893","85.7","8.28","1027.0","300","153","84","23","1","0.0","105.39999999999998","2.893","267","84","262","7.0","65521","81","12.875","38.25","275.0","51.65",
"865269353","626121720","159702291","7064.51","105.39999999999998","2.893","85.7","8.28","1028.0","300","153","84","23","1","0.5","105.39999999999998","2.893","271","84","260","7.0","65521","81","12.875","38.75","276.0","51.65",
"865269354","626121984","159702365","7067.01","105.60000000000002","2.883","86.7","8.28","1028.0","300","153","84","23","1","0.5","105.60000000000002","2.883","273","84","258","7.25","65522","82","13.0","38.75","277.0","51.65",
"865269355","626122212","159702434","7069.14","105.60000000000002","2.883","86.7","8.28","1020.0","300","153","84","23","1","0.5","105.60000000000002","2.883","275","84","260","7.125","65522","82","13.0","38.75","277.0","51.65",
"865269356","626122532","159702626","7072.3","105.60000000000002","2.865","86.7","8.37","1012.0","300","154","84","23","1","0.5","105.60000000000002","2.865","275","84","260","7.125","65522","82","13.0","38.75","277.0","51.65",
"865269357","626122873","159702749","7075.56","105.60000000000002","2.865","85.7","8.37","996.0","300","154","84","23","1","0.0","105.60000000000002","2.865","273","84","260","7.125","65522","82","13.0","39.25","279.0","51.65",
"865269358","626123256","159702810","7079.15","105.60000000000002","2.865","85.7","8.37","993.0","300","153","84","23","1","0.0","105.60000000000002","2.865","274","84","262","7.125","65522","82","13.0","39.25","279.0","51.65",
"865269359","626123674","159702854","7083.05","105.79999999999995","2.874","85.7","8.37","993.0","300","153","84","23","1","0.5","105.79999999999995","2.874","274","84","262","7.125","65522","82","12.625","39.0","277.0","51.65",
"865269360","626123963","159702867","7085.75","105.79999999999995","2.893","85.7","8.46","988.0","300","153","84","23","1","0.5","105.79999999999995","2.893","269","85","262","7.125","65522","81","12.625","38.75","277.0","51.65",
"865269361","626124297","159702894","7088.86","106.0","2.893","85.7","8.37","1006.0","300","153","84","23","1","0.5","106.0","2.893","270","84","268","6.875","65522","80","12.25","39.0","278.0","51.65",
"865269362","626124423","159702722","7090.08","106.0","2.893","85.7","8.37","1011.0","300","152","84","23","1","0.0","106.0","2.893","269","83","268","7.0","65522","81","12.375","39.25","280.0","51.65",
"865269363","626124630","159702713","7091.97","106.0","2.865","85.7","8.46","1008.0","300","153","84","23","1","0.0","106.0","2.865","264","83","264","7.0","65522","81","12.375","39.25","281.0","51.65",
"865269364","626124848","159702704","7094.0","106.20000000000005","2.846","86.7","8.78","896.0","300","154","84","23","1","0.0","106.20000000000005","2.846","265","84","260","7.0","65522","81","12.625","39.0","280.0","51.56",
"865269365","626125084","159702722","7096.2","106.39999999999998","2.827","86.7","8.87","921.0","300","154","84","23","1","0.0","106.39999999999998","2.827","265","82","258","7.25","65522","83","13.0","39.0","279.0","51.56",
"865269366","626125325","159702762","7098.45","106.20000000000005","2.818","86.7","8.96","916.0","300","153","83","23","1","0.5","106.20000000000005","2.818","265","84","258","7.25","65522","83","13.125","39.0","280.0","51.56",
"865269367","626125606","159702810","7101.09","106.20000000000005","2.799","86.7","9.15","906.0","300","153","83","23","1","0.5","106.20000000000005","2.799","263","85","262","7.375","65522","83","13.0","39.25","282.0","51.56",
"865269368","626125936","159702937","7104.25","106.20000000000005","2.799","85.7","9.15","897.0","300","153","83","23","1","0.5","106.20000000000005","2.799","255","84","270","7.25","65522","83","13.0","39.5","283.0","51.56",
"865269369","626126344","159703181","7108.29","106.39999999999998","2.799","85.7","9.25","892.0","300","154","83","23","1","0.5","106.39999999999998","2.799","249","81","272","7.125","65522","82","12.375","39.25","282.0","51.43",
"865269370","626126645","159703325","7111.22","106.39999999999998","2.809","85.7","9.37","898.0","300","153","83","23","1","0.5","106.39999999999998","2.809","247","84","272","6.875","65522","80","12.25","39.25","282.0","51.43",
"865269371","626126953","159703482","7114.23","106.39999999999998","2.818","86.7","9.15","955.0","300","152","83","23","1","0.5","106.39999999999998","2.818","248","82","268","6.875","65522","80","12.375","39.25","282.0","51.43",
"865269372","626127261","159703658","7117.27","106.39999999999998","2.818","86.7","9.06","993.0","300","152","83","23","1","0.5","106.39999999999998","2.818","247","82","268","7.0","65522","81","12.375","39.0","281.0","51.43",
"865269373","626127558","159703789","7120.14","106.39999999999998","2.818","87.7","8.96","988.0","300","152","83","23","1","0.5","106.39999999999998","2.818","247","83","264","7.0","65522","81","12.75","39.25","282.0","51.31",
"865269374","626127952","159703944","7123.92","106.39999999999998","2.827","87.7","8.87","991.0","300","152","84","23","1","0.0","106.39999999999998","2.827","242","84","272","7.125","65522","81","12.25","39.25","281.0","51.21",
"865269375","626128315","159704048","7127.36","106.39999999999998","2.846","87.7","8.78","1006.0","300","152","83","23","1","0.5","106.39999999999998","2.846","244","83","270","6.875","65522","80","12.375","39.25","284.0","51.21",
"865269376","626128650","159704123","7130.51","106.39999999999998","2.855","87.7","8.68","1015.0","300","152","83","23","1","0.0","106.39999999999998","2.855","248","83","274","7.25","65522","82","11.875","39.5","285.0","51.21",
"865269377","626128959","159704164","7133.4","106.60000000000002","2.865","87.7","8.59","1018.0","300","152","82","23","1","0.0","106.60000000000002","2.865","246","83","264","7.25","65522","82","11.875","39.5","288.0","51.21",
"865269378","626129255","159704166","7136.14","106.60000000000002","2.865","86.7","8.46","1017.0","300","153","82","23","1","0.5","106.60000000000002","2.865","246","80","262","7.25","65522","82","12.875","39.5","288.0","51.31",
"865269379","626129591","159704178","7139.28","106.60000000000002","2.865","85.7","8.37","1009.0","300","152","82","23","1","0.5","106.60000000000002","2.865","246","80","280","7.25","65522","82","12.875","39.75","288.0","51.31",
"865269380","626129899","159704138","7142.15","106.60000000000002","2.865","84.7","8.37","1009.0","300","151","84","23","1","0.0","106.60000000000002","2.865","236","83","284","6.75","65522","78","11.625","39.5","283.0","51.31",
"865269381","626130286","159704082","7145.75","106.60000000000002","2.874","84.7","8.37","1012.0","300","152","84","23","1","0.0","106.60000000000002","2.874","246","85","284","6.875","65522","79","11.625","39.25","282.0","51.31",
"865269382","626130505","159703957","7147.85","106.79999999999995","2.883","84.7","8.28","1013.0","300","152","84","23","1","0.0","106.79999999999995","2.883","247","83","282","6.875","65522","79","12.875","39.25","281.0","51.31",
"865269383","626130903","159703997","7151.57","106.60000000000002","2.902","84.7","8.18","1019.0","300","151","84","23","1","0.0","106.60000000000002","2.902","251","84","266","6.875","65522","80","13.0","39.25","281.0","51.31",
"865269384","626131271","159703917","7155.01","106.60000000000002","2.948","84.7","8.18","1018.0","300","153","84","23","1","0.0","106.60000000000002","2.948","251","84","266","6.875","65522","80","13.0","38.75","278.0","51.31",
"865269385","626131641","159703919","7158.46","106.60000000000002","2.986","84.7","8.18","1023.0","300","153","84","23","1","0.0","106.60000000000002","2.986","260","84","264","7.0","65522","80","12.625","38.75","277.0","51.31",
"865269386","626131834","159703677","7160.52","106.60000000000002","2.986","84.7","8.0","1059.0","300","152","84","23","1","0.5","106.60000000000002","2.986","259","84","266","7.0","65522","80","12.625","38.75","276.0","51.31",
"865269387","626132104","159703621","7163.03","106.39999999999998","2.976","84.7","7.9","1078.0","300","152","84","23","1","0.5","106.39999999999998","2.976","258","86","266","7.0","65522","81","12.875","38.75","277.0","51.31",
"865269388","626132252","159703439","7164.59","106.39999999999998","2.958","84.7","7.9","1072.0","300","152","84","23","1","0.0","106.39999999999998","2.958","260","85","264","7.125","65522","82","12.75","38.75","277.0","51.31",
"865269389","626132507","159703397","7166.98","106.20000000000005","2.902","84.7","7.9","1055.0","300","153","84","23","1","0.0","106.20000000000005","2.902","253","85","264","7.125","65522","82","12.75","38.75","277.0","51.31",
"865269390","626132851","159703312","7170.2","106.0","2.893","84.7","8.09","1012.0","300","152","84","23","1","0.5","106.0","2.893","253","83","266","7.125","65522","81","12.75","38.75","276.0","51.31",
"865269391","626133077","159703216","7172.33","106.0","2.893","84.7","8.18","1000.0","300","152","84","23","1","0.5","106.0","2.893","251","85","272","7.125","65522","82","12.25","39.0","277.0","51.31",
"865269392","626133131","159702921","7172.73","106.0","2.865","84.7","8.28","984.0","300","152","84","23","1","0.5","106.0","2.865","252","84","268","7.0","65522","81","12.75","39.0","277.0","51.31",
"865269393","626133383","159702799","7175.12","106.0","2.818","84.7","8.37","963.0","300","152","84","23","1","0.5","106.0","2.818","250","84","268","7.0","65522","81","12.0","38.75","276.0","51.31",
"865269394","626133636","159702608","7177.61","105.79999999999995","2.799","83.7","8.59","938.0","300","152","84","23","1","0.5","105.79999999999995","2.799","244","84","268","6.75","65522","79","12.625","39.0","277.0","51.31",
"865269395","626133759","159702284","7179.48","105.79999999999995","2.79","83.7","8.59","931.0","300","153","84","23","1","0.0","105.79999999999995","2.79","238","85","268","6.875","65522","80","12.375","39.25","280.0","51.31",
"865269396","626134139","159702423","7183.11","105.79999999999995","2.79","83.7","8.68","921.0","300","153","84","23","1","0.5","105.79999999999995","2.79","227","84","276","6.5","65522","77","12.25","39.25","280.0","51.31",
"865269397","626134523","159702537","7186.74","105.79999999999995","2.799","83.0","8.78","917.0","300","152","84","23","1","0.5","105.79999999999995","2.799","227","84","276","6.625","65522","78","12.25","39.25","279.0","51.31",
"865269398","626134834","159702503","7189.65","105.60000000000002","2.846","83.0","8.78","915.0","300","152","84","23","1","0.5","105.60000000000002","2.846","223","84","276","6.5","65521","77","12.25","39.0","278.0","51.43",
"865269399","626135169","159702561","7192.79","105.60000000000002","2.846","83.0","8.87","908.0","300","152","84","23","1","0.5","105.60000000000002","2.846","224","85","272","6.625","65521","78","12.5","39.25","278.0","51.43",
"865269400","626135544","159702583","7196.28","105.60000000000002","2.855","85.7","8.96","918.0","300","153","84","23","1","0.0","105.60000000000002","2.855","228","85","272","6.625","65522","78","12.5","39.25","281.0","51.43",
"865269401","626135948","159702702","7200.11","105.60000000000002","2.911","85.7","8.68","967.0","300","153","84","23","1","0.0","105.60000000000002","2.911","224","81","268","6.625","65521","78","12.5","39.0","280.0","51.43",
"865269402","626136270","159702593","7203.14","105.60000000000002","2.939","83.7","8.46","1052.0","300","153","84","23","1","0.0","105.60000000000002","2.939","225","83","268","7.0","65522","80","12.875","39.25","282.0","51.31",
"865269403","626136513","159702575","7205.41","105.79999999999995","2.939","83.7","8.28","1051.0","300","153","84","23","1","0.0","105.79999999999995","2.939","229","85","274","7.0","65522","81","12.375","39.25","281.0","51.31",
"865269404","626136757","159702688","7207.64","105.79999999999995","2.883","83.7","8.18","1046.0","300","153","84","23","1","0.0","105.79999999999995","2.883","227","82","276","6.625","65522","78","12.5","39.0","280.0","51.31",
