record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854866139","626392604","159533822","107.29","57.60000000000002","2.407","69.2","40.5","266.0","9.37","49.81","740.0","300","121","91","23","1","0.5","57.60000000000002","2.407","0","0","0","0.0",
"854866140","626392358","159534226","110.54","57.799999999999955","2.407","70.2","40.75","267.0","9.25","49.81","746.0","300","122","91","23","1","0.5","57.799999999999955","2.407","0","0","0","0.0",
"854866141","626392108","159534577","113.58","57.60000000000002","2.417","69.2","40.75","268.0","9.15","49.81","750.0","300","123","91","23","1","0.5","57.60000000000002","2.417","0","0","0","0.0",
"854866142","626391872","159534952","116.64","57.799999999999955","2.426","70.2","40.75","268.0","9.06","49.71","766.0","300","124","91","23","1","0.5","57.799999999999955","2.426","0","0","0","0.0",
"854866143","626391633","159535411","120.08","57.799999999999955","2.435","69.2","40.75","267.0","8.96","49.71","773.0","300","126","91","23","1","0.5","57.799999999999955","2.435","0","0","0","0.0",
"854866144","626391388","159535878","123.58","57.799999999999955","2.454","69.2","40.5","264.0","8.87","49.62","779.0","300","127","92","23","1","0.0","57.799999999999955","2.454","0","0","0","0.0",
"854866145","626391161","159536349","127.0","57.799999999999955","2.473","69.2","40.25","264.0","8.68","49.62","798.0","300","128","91","22","1","0.5","57.799999999999955","2.473","0","0","0","0.0",
"854866146","626390927","159536889","130.77","58.200000000000045","2.491","69.2","40.0","264.0","8.59","49.62","810.0","300","129","91","22","1","0.5","58.200000000000045","2.491","0","0","0","0.0",
"854866147","626390664","159537486","134.96","58.200000000000045","2.557","68.2","40.25","264.0","8.46","49.71","813.0","300","130","91","22","1","0.5","58.200000000000045","2.557","0","0","0","0.0",
"854866148","626390404","159538110","139.26","58.39999999999998","2.631","69.2","40.5","266.0","8.28","49.71","835.0","300","131","91","22","1","0.5","58.39999999999998","2.631","0","0","0","0.0",
"854866149","626390161","159538684","143.24","58.39999999999998","2.883","69.2","40.5","266.0","8.09","49.71","928.0","300","132","91","22","1","0.5","58.39999999999998","2.883","0","0","0","0.0",
"854866150","626389968","159539136","146.37","58.39999999999998","2.883","70.2","40.75","271.0","8.0","49.71","928.0","300","132","90","22","1","0.0","58.39999999999998","2.883","0","0","0","0.0",
"854866151","626389830","159539587","148.99","58.200000000000045","2.575","70.2","40.5","270.0","7.68","49.71","943.0","300","134","90","22","1","0.0","58.200000000000045","2.575","0","0","0","0.0",
"854866152","626389763","159540067","151.45","58.200000000000045","2.51","70.2","40.5","269.0","7.68","49.71","939.0","300","135","90","22","1","0.0","58.200000000000045","2.51","0","0","0","0.0",
"854866153","626389696","159540656","154.8","58.200000000000045","2.51","72.2","40.25","267.0","7.81","49.62","927.0","300","135","90","22","1","0.0","58.200000000000045","2.51","0","0","0","0.0",
"854866154","626389702","159541146","157.46","58.200000000000045","2.538","72.2","40.0","265.0","7.9","49.71","889.0","300","135","90","22","1","0.5","58.200000000000045","2.538","0","0","0","0.0",
"854866155","626389778","159541567","159.76","58.0","2.538","72.2","40.25","265.0","7.9","49.71","883.0","300","136","91","22","1","0.0","58.0","2.538","0","0","0","0.0",
"854866156","626389941","159541956","162.37","58.0","2.538","70.2","40.75","265.0","7.9","49.71","876.0","300","136","92","22","1","0.0","58.0","2.538","0","0","0","0.0",
"854866157","626390117","159542404","165.34","58.0","2.594","70.2","40.5","264.0","8.09","49.71","866.0","300","137","92","22","1","0.0","58.0","2.594","0","0","0","0.0",
"854866158","626390187","159542915","168.31","58.0","2.725","72.2","39.75","262.0","8.0","49.71","862.0","300","137","90","22","1","0.5","58.0","2.725","0","0","0","0.0",
"854866159","626390142","159543452","171.39","57.799999999999955","2.753","71.2","39.5","261.0","8.0","49.71","866.0","300","138","90","22","1","0.5","57.799999999999955","2.753","0","0","0","0.0",
"854866160","626389799","159544301","177.2","57.60000000000002","2.753","71.2","39.5","261.0","7.81","49.81","881.0","300","138","90","22","1","0.5","57.60000000000002","2.753","0","0","0","0.0",
"854866161","626389604","159544650","179.9","57.60000000000002","2.762","70.2","39.75","263.0","7.68","49.93","892.0","300","139","90","22","1","0.5","57.60000000000002","2.762","0","0","0","0.0",
"854866162","626389604","159544650","179.9","57.39999999999998","2.753","70.2","39.5","263.0","7.68","50.03","899.0","300","140","90","22","1","0.0","57.39999999999998","2.753","0","0","0","0.0",
"854866163","626389127","159545343","185.84","57.39999999999998","2.762","69.2","40.0","265.0","7.59","50.03","897.0","300","141","90","22","1","0.5","57.39999999999998","2.762","0","0","0","0.0",
"854866164","626389127","159545343","185.84","57.39999999999998","2.762","69.2","40.0","265.0","7.59","49.93","895.0","300","140","90","22","1","0.5","57.39999999999998","2.762","0","0","0","0.0",
"854866165","626388464","159545884","192.79","57.60000000000002","2.771","68.2","40.0","264.0","7.5","49.93","895.0","300","140","90","22","1","0.5","57.60000000000002","2.771","0","0","0","0.0",
"854866166","626388464","159545884","192.79","57.60000000000002","2.799","68.2","40.0","264.0","7.5","49.93","898.0","300","140","90","22","1","0.5","57.60000000000002","2.799","0","0","0","0.0",
"854866167","626387768","159546521","200.22","57.60000000000002","2.827","69.2","40.0","264.0","7.5","49.84","903.0","300","140","90","21","1","0.5","57.60000000000002","2.827","0","0","0","0.0",
"854866168","626387420","159546767","203.76","57.60000000000002","2.874","69.2","40.0","267.0","7.5","49.84","927.0","300","140","90","21","1","0.0","57.60000000000002","2.874","0","0","0","0.0",
"854866169","626387078","159547035","207.29","57.799999999999955","2.874","69.2","40.0","267.0","7.31","49.84","939.0","300","140","90","21","1","0.0","57.799999999999955","2.874","0","0","0","0.0",
"854866170","626386764","159547219","210.4","57.799999999999955","2.902","67.2","40.5","266.0","7.12","49.84","932.0","300","141","92","21","1","0.5","57.799999999999955","2.902","0","0","0","0.0",
"854866171","626386764","159547219","210.4","57.799999999999955","2.948","66.2","40.75","266.0","7.12","49.84","932.0","300","140","94","21","1","0.5","57.799999999999955","2.948","0","0","0","0.0",
"854866172","626386393","159547576","214.41","57.799999999999955","2.967","67.2","40.75","266.0","7.03","49.84","955.0","300","140","93","21","1","0.0","57.799999999999955","2.967","0","0","0","0.0",
"854866173","626385726","159548206","221.59","58.0","3.051","69.2","40.75","267.0","7.03","49.75","980.0","300","140","91","21","1","0.5","58.0","3.051","0","0","0","0.0",
"854866174","626385726","159548206","221.59","57.799999999999955","3.126","68.2","41.0","268.0","6.81","49.75","993.0","300","141","91","21","1","0.5","57.799999999999955","3.126","0","0","0","0.0",
"854866175","626385392","159548562","225.3","58.0","3.135","67.2","40.5","266.0","6.62","49.75","1024.0","300","141","91","21","1","0.5","58.0","3.135","0","0","0","0.0",
"854866176","626384784","159549145","231.88","57.799999999999955","3.163","68.2","40.75","268.0","6.43","49.75","1051.0","300","141","91","21","1","0.5","57.799999999999955","3.163","0","0","0","0.0",
"854866177","626384784","159549145","231.88","58.0","3.163","68.2","41.0","270.0","6.43","49.84","1051.0","300","140","91","21","1","0.0","58.0","3.163","0","0","0","0.0",
"854866178","626384462","159549494","235.47","58.0","3.154","68.2","40.75","268.0","6.43","49.93","1048.0","300","141","91","21","1","0.0","58.0","3.154","0","0","0","0.0",
"854866179","626384164","159549824","238.82","58.200000000000045","3.163","67.2","40.75","268.0","6.43","49.93","1042.0","300","142","91","21","1","0.0","58.200000000000045","3.163","0","0","0","0.0",
"854866180","626383871","159550141","242.1","58.200000000000045","3.163","67.2","41.0","270.0","6.43","49.93","1041.0","300","142","91","21","1","0.0","58.200000000000045","3.163","0","0","0","0.0",
"854866181","626383590","159550437","245.21","58.39999999999998","3.154","67.2","40.5","265.0","6.43","49.81","1031.0","300","142","92","21","1","0.0","58.39999999999998","3.154","0","0","0","0.0",
"854866182","626383295","159550722","248.4","58.60000000000002","3.144","67.2","41.0","269.0","6.34","49.9","1031.0","300","142","91","21","1","0.5","58.60000000000002","3.144","0","0","0","0.0",
"854866183","626382988","159550933","251.49","58.799999999999955","3.144","67.2","40.75","267.0","6.34","50.0","1024.0","300","141","91","21","1","0.5","58.799999999999955","3.144","0","0","0","0.0",
"854866184","626382370","159550984","257.29","58.799999999999955","3.144","67.2","40.5","265.0","6.43","50.0","1023.0","300","142","91","21","1","0.5","58.799999999999955","3.144","0","0","0","0.0",
"854866185","626382049","159550953","260.28","58.799999999999955","3.126","67.2","40.5","264.0","6.43","50.0","1005.0","300","142","92","21","1","0.0","58.799999999999955","3.126","0","0","0","0.0",
"854866186","626382049","159550953","260.28","58.60000000000002","3.107","67.2","40.5","264.0","6.53","50.0","1005.0","300","143","92","21","1","0.5","58.60000000000002","3.107","0","0","0","0.0",
"854866187","626381447","159550812","265.95","58.60000000000002","3.098","67.2","41.0","266.0","6.53","50.0","992.0","300","142","92","21","1","0.5","58.60000000000002","3.098","0","0","0","0.0",
"854866188","626381447","159550812","265.95","58.39999999999998","3.07","67.2","41.0","266.0","6.53","50.0","990.0","300","142","92","21","1","0.5","58.39999999999998","3.07","0","0","0","0.0",
"854866189","626381115","159550782","269.06","58.39999999999998","3.051","67.2","41.0","266.0","6.62","49.9","984.0","300","143","92","21","1","0.5","58.39999999999998","3.051","0","0","0","0.0",
"854866190","626380672","159550708","273.21","58.39999999999998","3.051","67.2","41.0","266.0","6.62","49.9","978.0","300","142","92","20","1","0.5","58.39999999999998","3.051","0","0","0","0.0",
"854866191","626380375","159550650","275.97","58.39999999999998","3.07","66.2","41.0","264.0","6.62","49.9","975.0","300","143","92","20","1","0.5","58.39999999999998","3.07","0","0","0","0.0",
"854866192","626380091","159550580","278.64","58.39999999999998","3.07","66.2","41.0","265.0","6.62","49.9","983.0","300","143","92","20","1","0.5","58.39999999999998","3.07","0","0","0","0.0",
"854866193","626379781","159550488","281.58","58.60000000000002","3.06","68.2","41.0","265.0","6.71","49.81","986.0","300","143","92","20","1","0.0","58.60000000000002","3.06","0","0","0","0.0",
"854866194","626379466","159550484","284.49","58.799999999999955","3.051","69.2","40.75","265.0","6.71","49.81","981.0","300","143","92","20","1","0.0","58.799999999999955","3.051","0","0","0","0.0",
"854866195","626379136","159550455","287.56","59.200000000000045","3.042","68.2","40.75","265.0","6.71","49.81","973.0","300","143","92","20","1","0.0","59.200000000000045","3.042","0","0","0","0.0",
"854866196","626378730","159550223","291.56","59.200000000000045","3.042","67.2","41.0","265.0","6.71","49.81","967.0","300","143","92","20","1","0.5","59.200000000000045","3.042","0","0","0","0.0",
"854866197","626378455","159550150","294.16","59.39999999999998","3.07","67.2","40.75","264.0","6.71","49.81","967.0","300","143","92","20","1","0.5","59.39999999999998","3.07","0","0","0","0.0",
"854866198","626378150","159550088","297.03","59.39999999999998","3.07","67.2","40.5","263.0","6.62","49.71","965.0","300","144","92","20","1","0.5","59.39999999999998","3.07","0","0","0","0.0",
"854866199","626377838","159550069","299.94","59.39999999999998","3.07","67.2","40.75","267.0","6.62","49.71","997.0","300","145","91","20","1","0.5","59.39999999999998","3.07","0","0","0","0.0",
"854866200","626377250","159550010","305.45","59.200000000000045","3.06","67.2","41.0","268.0","6.62","49.62","993.0","300","144","91","20","1","0.5","59.200000000000045","3.06","0","0","0","0.0",
"854866201","626376981","159549930","307.99","59.200000000000045","3.06","67.2","41.0","267.0","6.62","49.53","987.0","300","144","91","20","1","0.5","59.200000000000045","3.06","0","0","0","0.0",
"854866202","626376981","159549930","307.99","59.0","3.042","67.2","40.5","264.0","6.81","49.53","982.0","300","144","92","20","1","0.0","59.0","3.042","0","0","0","0.0",
"854866203","626376421","159549874","313.23","59.0","3.032","69.2","40.5","265.0","6.81","49.53","979.0","300","144","91","20","1","0.5","59.0","3.032","0","0","0","0.0",
"854866204","626376127","159549850","315.97","58.799999999999955","3.023","69.2","40.5","265.0","7.03","49.53","967.0","300","144","91","20","1","0.5","58.799999999999955","3.023","0","0","0","0.0",
"854866205","626376127","159549850","315.97","58.799999999999955","3.014","69.2","40.5","266.0","7.03","49.53","967.0","300","144","91","20","1","0.0","58.799999999999955","3.014","0","0","0","0.0",
"854866206","626375866","159549812","318.41","58.60000000000002","3.004","69.2","40.5","267.0","7.03","49.53","964.0","300","144","90","20","1","0.5","58.60000000000002","3.004","0","0","0","0.0",
"854866207","626375575","159549735","321.16","58.60000000000002","2.995","69.2","40.5","267.0","7.12","49.62","951.0","300","145","90","20","1","0.5","58.60000000000002","2.995","0","0","0","0.0",
"854866208","626375291","159549691","323.82","58.60000000000002","2.976","70.2","40.5","265.0","7.21","49.62","944.0","300","144","91","20","1","0.5","58.60000000000002","2.976","0","0","0","0.0",
"854866209","626374975","159549626","326.79","58.799999999999955","2.967","70.2","40.25","265.0","7.21","49.62","940.0","300","144","91","20","1","0.5","58.799999999999955","2.967","0","0","0","0.0",
"854866210","626374658","159549567","329.76","58.799999999999955","2.967","70.2","40.25","267.0","7.31","49.62","940.0","300","144","91","20","1","0.0","58.799999999999955","2.967","0","0","0","0.0",
"854866211","626374335","159549483","332.81","59.0","2.967","70.2","40.5","268.0","7.21","49.62","943.0","300","144","90","20","1","0.5","59.0","2.967","0","0","0","0.0",
"854866212","626373713","159549352","338.66","58.799999999999955","2.967","70.2","40.25","266.0","7.12","49.62","948.0","300","144","90","20","1","0.5","58.799999999999955","2.967","0","0","0","0.0",
"854866213","626373713","159549352","338.66","59.0","2.976","69.2","40.0","265.0","7.03","49.62","958.0","300","144","90","20","1","0.5","59.0","2.976","0","0","0","0.0",
"854866215","626373083","159549250","344.56","59.0","2.976","69.2","40.5","267.0","6.9","49.62","962.0","300","145","90","19","1","0.5","59.0","2.976","0","0","0","0.0",
"854866216","626372753","159549223","347.64","58.799999999999955","2.986","68.2","40.5","268.0","6.9","49.62","970.0","300","145","90","19","1","0.5","58.799999999999955","2.986","0","0","0","0.0",
"854866217","626372433","159549179","350.64","59.0","2.995","68.2","40.5","268.0","6.81","49.71","977.0","300","145","90","19","1","0.5","59.0","2.995","0","0","0","0.0",
"854866218","626372131","159549127","353.47","58.799999999999955","2.995","67.2","40.5","268.0","6.81","49.71","979.0","300","145","91","19","1","0.5","58.799999999999955","2.995","0","0","0","0.0",
"854866219","626371817","159549067","356.42","59.0","2.995","68.2","40.5","268.0","6.71","49.71","984.0","300","145","91","19","1","0.0","59.0","2.995","0","0","0","0.0",
"854866220","626371519","159549393","359.52","58.799999999999955","2.995","68.2","40.75","269.0","6.81","49.71","984.0","300","145","91","19","1","0.0","58.799999999999955","2.995","0","0","0","0.0",
"854866221","626371192","159549332","362.59","59.0","3.023","70.2","40.75","271.0","6.81","49.71","986.0","300","145","90","19","1","0.5","59.0","3.023","0","0","0","0.0",
"854866222","626370878","159549371","365.51","58.799999999999955","3.023","69.2","40.75","272.0","6.71","49.71","994.0","300","145","90","19","1","0.5","58.799999999999955","3.023","0","0","0","0.0",
"854866223","626370579","159549345","368.29","58.799999999999955","3.023","69.2","40.75","272.0","6.71","49.71","1017.0","300","144","90","19","1","0.0","58.799999999999955","3.023","0","0","0","0.0",
"854866224","626369950","159549282","374.17","58.799999999999955","3.014","69.2","40.75","272.0","6.71","49.62","1008.0","300","144","90","19","1","0.0","58.799999999999955","3.014","0","0","0","0.0",
"854866225","626369950","159549282","374.17","58.799999999999955","3.014","69.2","40.75","271.0","6.71","49.62","996.0","300","145","90","19","1","0.5","58.799999999999955","3.014","0","0","0","0.0",
"854866226","626369659","159549235","376.9","59.0","3.014","69.2","40.75","271.0","6.81","49.62","993.0","300","144","90","19","1","0.5","59.0","3.014","0","0","0","0.0",
"854866227","626369382","159549179","379.5","59.0","3.004","69.2","40.5","269.0","6.81","49.62","994.0","300","144","90","19","1","0.5","59.0","3.004","0","0","0","0.0",
"854866228","626369099","159549082","382.2","59.0","3.004","69.2","40.25","267.0","6.81","49.71","987.0","300","144","90","19","1","0.5","59.0","3.004","0","0","0","0.0",
"854866229","626368819","159548972","384.88","59.200000000000045","2.995","68.2","40.25","265.0","6.9","49.71","950.0","300","144","91","19","1","0.5","59.200000000000045","2.995","0","0","0","0.0",
"854866230","626368551","159548891","387.42","59.0","2.995","68.2","40.5","265.0","6.9","49.71","945.0","300","144","92","19","1","0.0","59.0","2.995","0","0","0","0.0",
"854866231","626368287","159548778","389.96","59.0","2.986","67.2","40.5","267.0","6.9","49.71","945.0","300","145","91","19","1","0.5","59.0","2.986","0","0","0","0.0",
"854866232","626368011","159548692","392.58","59.0","2.986","67.2","40.75","268.0","6.9","49.71","939.0","300","145","91","19","1","0.5","59.0","2.986","0","0","0","0.0",
"854866233","626367740","159548679","395.11","58.799999999999955","2.976","67.2","40.5","267.0","6.9","49.62","937.0","300","144","91","19","1","0.5","58.799999999999955","2.976","0","0","0","0.0",
"854866234","626367488","159548728","397.45","58.799999999999955","2.967","69.2","40.5","266.0","7.12","49.5","931.0","300","144","91","19","1","0.0","58.799999999999955","2.967","0","0","0","0.0",
"854866235","626366918","159548599","402.82","58.799999999999955","2.958","68.2","40.5","265.0","7.21","49.5","923.0","300","144","91","19","1","0.5","58.799999999999955","2.958","0","0","0","0.0",
"854866236","626366918","159548599","402.82","58.799999999999955","2.958","68.2","40.25","264.0","7.21","49.5","907.0","300","144","91","19","1","0.5","58.799999999999955","2.958","0","0","0","0.0",
"854866237","626366620","159548519","405.64","58.799999999999955","2.948","68.2","40.5","265.0","7.31","49.5","903.0","300","144","91","19","1","0.5","58.799999999999955","2.948","0","0","0","0.0",
"854866238","626366327","159548469","408.38","58.799999999999955","2.948","68.2","40.5","265.0","7.31","49.5","903.0","300","144","91","19","1","0.5","58.799999999999955","2.948","0","0","0","0.0",
"854866239","626366023","159548355","411.29","58.799999999999955","2.948","68.2","40.5","265.0","7.31","49.5","911.0","300","142","91","19","1","0.0","58.799999999999955","2.948","0","0","0","0.0",
"854866240","626365725","159548285","414.1","58.799999999999955","2.948","68.2","40.5","267.0","7.31","49.59","916.0","300","142","91","19","1","0.0","58.799999999999955","2.948","0","0","0","0.0",
"854866241","626365143","159548088","419.64","59.0","2.939","68.2","40.5","267.0","7.21","49.59","927.0","300","144","91","19","1","0.0","59.0","2.939","0","0","0","0.0",
"854866242","626364848","159547999","422.44","59.0","2.939","68.2","40.75","267.0","7.12","49.68","925.0","300","145","91","19","1","0.0","59.0","2.939","0","0","0","0.0",
"854866243","626364848","159547999","422.44","58.799999999999955","2.93","67.2","41.0","268.0","7.12","49.68","928.0","300","144","92","18","1","0.0","58.799999999999955","2.93","0","0","0","0.0",
"854866244","626364550","159547895","425.28","58.799999999999955","2.93","66.2","41.0","267.0","7.03","49.68","924.0","300","144","92","18","1","0.0","58.799999999999955","2.93","0","0","0","0.0",
